round_epochs,loss,acc,f1score,val_loss,val_acc,val_f1score,activation1,activation2,batch_size,dropout,epochs,kernel_initializer,layer1_units,layer2_units,layer3_units,losses,lr,optimizer,use_bias
110,0.2856432250738144,0.8872,0.6699424,0.37184050989151,0.856,0.5688783,relu,sigmoid,60,0.3,110,normal,75,31,28,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
100,0.3100049101511637,0.8770667,0.63744086,0.37111933183670043,0.8488,0.5515119,relu,sigmoid,80,0.24,100,normal,50,25,40,binary_crossentropy,0.23,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
100,0.27742316846052806,0.88746667,0.6612591,0.38194161224365236,0.8496,0.528701,relu,sigmoid,40,0.06,100,normal,75,37,43,binary_crossentropy,0.215,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
110,0.3078258264064789,0.87493336,0.6174708,0.3690598690509796,0.8464,0.53713614,relu,sigmoid,60,0.18,110,normal,50,43,28,binary_crossentropy,0.18,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
110,0.3014285352826118,0.8752,0.63041747,0.37429932713508607,0.8448,0.53864086,relu,sigmoid,75,0.06,110,normal,95,43,28,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
105,0.3129442322651545,0.8704,0.6144818,0.36862060165405275,0.8512,0.5582772,relu,sigmoid,70,0.3,105,normal,55,28,25,binary_crossentropy,0.215,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
105,0.30085749506950377,0.87733334,0.6414828,0.37164692759513857,0.8512,0.5399867,relu,sigmoid,75,0.3,105,normal,115,28,34,binary_crossentropy,0.215,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
110,0.28442488437891006,0.8856,0.670609,0.3705727182626724,0.8488,0.54903686,relu,sigmoid,65,0.06,110,normal,80,25,37,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
100,0.286280399620533,0.88,0.63652045,0.37003257346153257,0.844,0.553437,relu,sigmoid,45,0.0,100,normal,75,37,40,binary_crossentropy,0.18,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
100,0.25763566778600216,0.8954667,0.692173,0.39710422539711,0.8488,0.53482056,relu,sigmoid,45,0.18,100,normal,115,37,43,binary_crossentropy,0.23,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
105,0.28046485006809235,0.88746667,0.6736023,0.37120201110839846,0.8448,0.54730475,relu,sigmoid,75,0.3,105,normal,115,25,34,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
110,0.31246111675103505,0.8717333,0.6200901,0.36916950333118437,0.8464,0.54659486,relu,sigmoid,70,0.24,110,normal,50,37,31,binary_crossentropy,0.19,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
105,0.27745017663637794,0.8872,0.669229,0.3755652659535408,0.8472,0.5536235,relu,sigmoid,55,0.0,105,normal,100,25,37,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
100,0.26786337554454803,0.8954667,0.6872709,0.3899238634109497,0.8368,0.517905,relu,sigmoid,50,0.3,100,normal,100,37,43,binary_crossentropy,0.27,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
110,0.31612056990464527,0.8738667,0.61523306,0.37421365320682526,0.8488,0.55116284,relu,sigmoid,50,0.3,110,normal,60,31,28,binary_crossentropy,0.18,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
105,0.2929890033304691,0.88053334,0.6378398,0.36843218457698823,0.8424,0.5424699,relu,sigmoid,45,0.0,105,normal,55,49,28,binary_crossentropy,0.18,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
100,0.2738041198253632,0.8901333,0.66890424,0.3821639350056648,0.8512,0.5484669,relu,sigmoid,75,0.12,100,normal,110,37,34,binary_crossentropy,0.27,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
105,0.25926578322052957,0.8952,0.695741,0.39734267300367354,0.8472,0.55328536,relu,sigmoid,45,0.24,105,normal,115,34,37,binary_crossentropy,0.23,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
110,0.27275214417775473,0.88853335,0.6644318,0.37748925042152404,0.8368,0.5322264,relu,sigmoid,35,0.12,110,normal,105,37,37,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
105,0.31070276669661206,0.87306666,0.6272519,0.3678036277294159,0.848,0.5433906,relu,sigmoid,65,0.24,105,normal,65,25,37,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.2920720698237419,0.8784,0.64465857,0.37876805317401885,0.8464,0.53208214,relu,sigmoid,65,0.12,100,normal,70,43,37,binary_crossentropy,0.27,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
110,0.2765665340423584,0.8922667,0.68227077,0.36828373938798903,0.8528,0.5620356,relu,sigmoid,75,0.12,110,normal,75,40,25,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
105,0.28053677900632223,0.88773334,0.661888,0.37613382333517076,0.8464,0.5216849,relu,sigmoid,35,0.24,105,normal,80,43,40,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
110,0.2637900168597698,0.89706665,0.7067973,0.3848374902009964,0.836,0.55140144,relu,sigmoid,45,0.24,110,normal,110,34,40,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
110,0.31156697614987694,0.8744,0.62551236,0.3715872488021851,0.8432,0.5505273,relu,sigmoid,80,0.3,110,normal,90,46,25,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
110,0.2678660319248835,0.8968,0.70093185,0.38379014253616334,0.8392,0.5300677,relu,sigmoid,50,0.24,110,normal,115,49,40,binary_crossentropy,0.23,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.2642359571258227,0.8928,0.687311,0.394762271463871,0.8424,0.52501684,relu,sigmoid,65,0.0,100,normal,100,49,40,binary_crossentropy,0.23,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
110,0.3090830933849017,0.8738667,0.6098278,0.3770011582374573,0.8448,0.5238747,relu,sigmoid,65,0.18,110,normal,75,34,34,binary_crossentropy,0.18,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
110,0.2842098688284556,0.8872,0.6762618,0.3827178994417191,0.8528,0.5510739,relu,sigmoid,70,0.24,110,normal,105,49,37,binary_crossentropy,0.215,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.3066070333321889,0.87306666,0.6223725,0.3727819415330887,0.8472,0.54900295,relu,sigmoid,70,0.3,100,normal,75,31,37,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.2959171685576439,0.87733334,0.6364116,0.37192882269620897,0.8472,0.54463285,relu,sigmoid,75,0.12,100,normal,65,37,25,binary_crossentropy,0.27,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
100,0.28797142326831815,0.8842667,0.6464841,0.37204346716403963,0.8472,0.549162,relu,sigmoid,50,0.18,100,normal,65,37,34,binary_crossentropy,0.215,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
100,0.3016134966611862,0.8768,0.6396159,0.3661318855881691,0.8512,0.5470287,relu,sigmoid,65,0.18,100,normal,110,34,25,binary_crossentropy,0.19,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
105,0.2808441060781479,0.8824,0.656885,0.37299203902482986,0.8512,0.5761238,relu,sigmoid,45,0.12,105,normal,105,34,40,binary_crossentropy,0.18,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
110,0.30360755149523416,0.8784,0.6493529,0.3625683889389038,0.8528,0.5660748,relu,sigmoid,80,0.24,110,normal,115,46,31,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
110,0.2748650883734226,0.8869333,0.65980977,0.3756227923631668,0.848,0.54872215,relu,sigmoid,45,0.12,110,normal,70,43,43,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
110,0.2783731840451558,0.8893333,0.6790426,0.3759897700548172,0.844,0.54656124,relu,sigmoid,70,0.0,110,normal,100,34,40,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
105,0.2794543166458607,0.8869333,0.65676844,0.3738895423412323,0.8432,0.52377504,relu,sigmoid,55,0.0,105,normal,90,31,28,binary_crossentropy,0.19,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
100,0.29784779806931816,0.87813336,0.63921934,0.37590082275867465,0.848,0.5477231,relu,sigmoid,70,0.0,100,normal,115,31,43,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
105,0.30619520246982573,0.8725333,0.62319016,0.367915415763855,0.8496,0.54592943,relu,sigmoid,75,0.12,105,normal,85,28,37,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.2717252665758133,0.88773334,0.6713928,0.3845886695384979,0.832,0.5504745,relu,sigmoid,50,0.12,100,normal,105,37,31,binary_crossentropy,0.23,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
100,0.2682267866929372,0.89173335,0.6735213,0.3958893973827362,0.8424,0.50820607,relu,sigmoid,40,0.0,100,normal,60,40,28,binary_crossentropy,0.27,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
105,0.2592767293204864,0.8994667,0.7002029,0.393451721996069,0.8464,0.5393578,relu,sigmoid,35,0.3,105,normal,85,46,37,binary_crossentropy,0.27,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
110,0.26156638165314994,0.8946667,0.7037234,0.3878679379224777,0.8464,0.5263982,relu,sigmoid,55,0.0,110,normal,85,34,43,binary_crossentropy,0.23,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
110,0.28711966226498287,0.8808,0.6467452,0.3761105716228485,0.8472,0.52587724,relu,sigmoid,50,0.06,110,normal,65,25,31,binary_crossentropy,0.27,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
105,0.2867765889962514,0.8821333,0.65317285,0.3738329381942749,0.852,0.5572992,relu,sigmoid,80,0.18,105,normal,80,28,28,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
100,0.30098592631022136,0.8757333,0.6396476,0.3704801955223084,0.848,0.5431067,relu,sigmoid,80,0.24,100,normal,95,31,34,binary_crossentropy,0.19,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
100,0.29734358604749045,0.8765333,0.640202,0.37311138582229614,0.848,0.534993,relu,sigmoid,80,0.06,100,normal,115,28,40,binary_crossentropy,0.215,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
110,0.28944185161590574,0.88,0.6579847,0.3674758570194244,0.8512,0.5714022,relu,sigmoid,70,0.06,110,normal,110,34,28,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
110,0.28413375953833264,0.88746667,0.6723257,0.3857552152872086,0.8544,0.5462085,relu,sigmoid,50,0.3,110,normal,105,43,28,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
110,0.2938742249906063,0.88133335,0.65134895,0.3779910464286804,0.8544,0.55169696,relu,sigmoid,45,0.18,110,normal,115,31,31,binary_crossentropy,0.19,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
110,0.3043762037952741,0.87493336,0.6305194,0.37707611405849456,0.844,0.51586926,relu,sigmoid,65,0.24,110,normal,80,34,37,binary_crossentropy,0.19,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
105,0.2763255788087845,0.8864,0.667529,0.3633262166976929,0.8456,0.5406492,relu,sigmoid,60,0.0,105,normal,75,31,37,binary_crossentropy,0.19,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
110,0.2996225434541702,0.8770667,0.64137655,0.37499236059188845,0.8488,0.53870296,relu,sigmoid,65,0.06,110,normal,50,25,31,binary_crossentropy,0.27,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
110,0.2887642524639765,0.88053334,0.63996744,0.3665018558502197,0.8488,0.5566839,relu,sigmoid,70,0.0,110,normal,115,25,37,binary_crossentropy,0.18,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
105,0.29739949882030486,0.87626666,0.6392891,0.37852499198913575,0.8456,0.525644,relu,sigmoid,60,0.18,105,normal,115,28,34,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.2863266978263855,0.8808,0.6383479,0.3765307054519653,0.8376,0.5390554,relu,sigmoid,40,0.0,100,normal,50,31,25,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
105,0.31197977997859316,0.87333333,0.6163929,0.37837195467948914,0.8432,0.52441263,relu,sigmoid,55,0.3,105,normal,55,46,43,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
110,0.2845478518605232,0.88133335,0.6470432,0.37402001178264616,0.844,0.5408933,relu,sigmoid,55,0.06,110,normal,85,25,28,binary_crossentropy,0.215,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
105,0.2918772652745247,0.87813336,0.63992774,0.374134219288826,0.8528,0.55005217,relu,sigmoid,50,0.12,105,normal,90,28,25,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
110,0.3047693826754888,0.876,0.616267,0.3708951352834702,0.8488,0.5453619,relu,sigmoid,55,0.3,110,normal,90,43,28,binary_crossentropy,0.18,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
105,0.276432987789313,0.8928,0.6937603,0.3741465318202972,0.8496,0.5362096,relu,sigmoid,65,0.18,105,normal,100,31,43,binary_crossentropy,0.215,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
105,0.30526911904414494,0.8757333,0.6217414,0.369137717962265,0.852,0.559114,relu,sigmoid,55,0.0,105,normal,50,34,40,binary_crossentropy,0.19,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.29547081343332926,0.87546664,0.6339899,0.3691870836019516,0.856,0.55589396,relu,sigmoid,70,0.0,100,normal,60,49,43,binary_crossentropy,0.215,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.2648804953098297,0.89173335,0.6859708,0.3854580702781677,0.8432,0.52288705,relu,sigmoid,40,0.06,100,normal,80,40,31,binary_crossentropy,0.23,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
100,0.27907738921046255,0.8856,0.6538873,0.38605415567755696,0.8472,0.50505704,relu,sigmoid,35,0.06,100,normal,100,31,31,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
105,0.3097855103611946,0.8744,0.628407,0.36973303723335266,0.8528,0.5460247,relu,sigmoid,45,0.18,105,normal,65,28,25,binary_crossentropy,0.215,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
105,0.3094458514054616,0.87626666,0.6353775,0.3714773292541504,0.8464,0.53436184,relu,sigmoid,80,0.24,105,normal,85,43,43,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
110,0.27508848214149473,0.8850667,0.6505811,0.37559480023384095,0.8472,0.58150655,relu,sigmoid,55,0.0,110,normal,105,28,31,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
105,0.2887290252149105,0.8797333,0.6470789,0.37743374931812285,0.852,0.5601509,relu,sigmoid,45,0.12,105,normal,115,25,37,binary_crossentropy,0.215,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
110,0.30433703804016116,0.8752,0.6080385,0.368906667470932,0.8464,0.5361537,relu,sigmoid,60,0.0,110,normal,50,37,34,binary_crossentropy,0.23,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
110,0.29290207783381145,0.8792,0.63612187,0.37465543746948243,0.8504,0.55135626,relu,sigmoid,50,0.3,110,normal,70,31,43,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
105,0.28764358651638033,0.8842667,0.6642159,0.36665824794769286,0.8448,0.5277765,relu,sigmoid,80,0.12,105,normal,90,34,43,binary_crossentropy,0.18,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
105,0.290229718486468,0.8816,0.6548423,0.37791152715682985,0.8496,0.5362,relu,sigmoid,80,0.24,105,normal,115,46,40,binary_crossentropy,0.19,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
105,0.2975615757306417,0.876,0.6326531,0.36521919631958005,0.8464,0.5396421,relu,sigmoid,80,0.06,105,normal,90,49,37,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.26774855752786003,0.89093333,0.67912704,0.3744188660383225,0.8528,0.5589011,relu,sigmoid,50,0.18,100,normal,100,43,34,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
100,0.2676649460792542,0.8848,0.66347516,0.3788455491065979,0.8408,0.5401414,relu,sigmoid,60,0.06,100,normal,110,49,43,binary_crossentropy,0.19,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
105,0.29823285126686094,0.87546664,0.61919725,0.3629991888999939,0.856,0.54982704,relu,sigmoid,80,0.06,105,normal,60,46,28,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
110,0.28841298149029415,0.88266665,0.65101534,0.36686556750535965,0.8496,0.5462084,relu,sigmoid,65,0.18,110,normal,95,28,43,binary_crossentropy,0.18,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
100,0.30743494137128197,0.872,0.61309874,0.36673827171325685,0.848,0.54543185,relu,sigmoid,80,0.18,100,normal,110,31,28,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
105,0.28662293469905853,0.8861333,0.67690516,0.37693379187583925,0.8488,0.5549805,relu,sigmoid,70,0.18,105,normal,100,46,25,binary_crossentropy,0.23,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
110,0.2972290865580241,0.87626666,0.6317913,0.3725892744064331,0.844,0.5443965,relu,sigmoid,80,0.12,110,normal,55,49,31,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
105,0.2930309141874313,0.8821333,0.65019363,0.3678030101656914,0.8424,0.5367789,relu,sigmoid,55,0.3,105,normal,50,49,34,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
110,0.2911515158414841,0.87866664,0.6354636,0.37913090038299563,0.848,0.5447251,relu,sigmoid,60,0.0,110,normal,50,25,43,binary_crossentropy,0.215,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
110,0.29804687428474425,0.8842667,0.66284466,0.369122679233551,0.8488,0.54301244,relu,sigmoid,80,0.3,110,normal,115,37,25,binary_crossentropy,0.19,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
110,0.29600831216573714,0.8816,0.64706767,0.3723657443523407,0.8456,0.55422807,relu,sigmoid,65,0.12,110,normal,100,46,31,binary_crossentropy,0.215,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
105,0.25753440147638323,0.8965333,0.6758527,0.3808987916111946,0.8528,0.5471804,relu,sigmoid,35,0.06,105,normal,90,37,25,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
105,0.2903316889603933,0.88133335,0.65719867,0.37434798127412794,0.8432,0.5534447,relu,sigmoid,55,0.06,105,normal,75,31,28,binary_crossentropy,0.23,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
110,0.2827983641624451,0.8882667,0.67650485,0.38041379243135454,0.8528,0.5438782,relu,sigmoid,75,0.24,110,normal,95,46,40,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
110,0.2920813042521477,0.884,0.6506745,0.37420341807603835,0.8512,0.5469595,relu,sigmoid,45,0.24,110,normal,100,31,25,binary_crossentropy,0.18,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.2675018427371979,0.89093333,0.67736536,0.3752008852958679,0.8464,0.53909826,relu,sigmoid,60,0.0,100,normal,100,43,43,binary_crossentropy,0.23,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
100,0.3091521828373273,0.87733334,0.64260596,0.3678356311917305,0.8528,0.5618051,relu,sigmoid,55,0.3,100,normal,105,34,25,binary_crossentropy,0.19,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
110,0.2939029808839162,0.8770667,0.64063716,0.37538114488124846,0.8416,0.55219626,relu,sigmoid,70,0.12,110,normal,110,28,25,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
110,0.2609118784169356,0.8954667,0.67814344,0.3858398148417473,0.8432,0.5460774,relu,sigmoid,55,0.18,110,normal,85,49,34,binary_crossentropy,0.27,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
110,0.282322989265124,0.88533336,0.666502,0.38110175043344496,0.8496,0.5513777,relu,sigmoid,55,0.24,110,normal,110,28,37,binary_crossentropy,0.27,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
110,0.2938517971833547,0.87813336,0.6328577,0.3679567575454712,0.8504,0.5532826,relu,sigmoid,80,0.24,110,normal,100,34,34,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
105,0.2981685008009275,0.876,0.6338554,0.3632144213318825,0.8496,0.54895014,relu,sigmoid,55,0.0,105,normal,65,28,31,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
110,0.28078905963897705,0.8869333,0.6561821,0.37419471263885495,0.8464,0.5482708,relu,sigmoid,60,0.12,110,normal,90,40,31,binary_crossentropy,0.215,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
105,0.28520226359367373,0.8842667,0.6654272,0.36707349348068236,0.8528,0.55651313,relu,sigmoid,80,0.24,105,normal,65,37,37,binary_crossentropy,0.27,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
110,0.2918826582034429,0.8818667,0.6518223,0.3717657542228699,0.8504,0.5558661,relu,sigmoid,50,0.06,110,normal,75,31,25,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
110,0.29085966616868975,0.8792,0.648809,0.3715216799974442,0.8496,0.55350167,relu,sigmoid,65,0.0,110,normal,115,49,25,binary_crossentropy,0.18,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.29614621464411417,0.8808,0.6525328,0.3743174809217453,0.8472,0.5518772,relu,sigmoid,55,0.06,100,normal,70,40,31,binary_crossentropy,0.215,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.2939488524198532,0.8776,0.6397229,0.3636078172922134,0.8512,0.54977727,relu,sigmoid,50,0.06,100,normal,50,37,31,binary_crossentropy,0.27,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
100,0.29117381662130354,0.87866664,0.6351121,0.3685946077108383,0.8496,0.5409997,relu,sigmoid,45,0.0,100,normal,90,28,43,binary_crossentropy,0.18,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
105,0.31040636777877806,0.8725333,0.6213775,0.36602600240707395,0.856,0.5638903,relu,sigmoid,80,0.24,105,normal,60,40,31,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
110,0.28383136188983915,0.88773334,0.66273594,0.373570366859436,0.8496,0.5585123,relu,sigmoid,60,0.3,110,normal,100,43,37,binary_crossentropy,0.23,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
105,0.2581316717863083,0.8973333,0.70071274,0.3730113000869751,0.8528,0.5847195,relu,sigmoid,60,0.24,105,normal,100,34,40,binary_crossentropy,0.27,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
100,0.28679931623737015,0.88533336,0.64868045,0.37128899729251863,0.8424,0.5488946,relu,sigmoid,35,0.24,100,normal,65,31,31,binary_crossentropy,0.27,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
100,0.2957607139348984,0.88053334,0.63613266,0.37974404537677764,0.848,0.5437392,relu,sigmoid,40,0.24,100,normal,55,25,43,binary_crossentropy,0.27,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
105,0.29591959897677106,0.88266665,0.65938014,0.37032345759868623,0.8544,0.57331204,relu,sigmoid,55,0.3,105,normal,90,28,28,binary_crossentropy,0.18,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
110,0.300449244817098,0.87866664,0.6449788,0.3689737160205841,0.8448,0.554698,relu,sigmoid,70,0.24,110,normal,105,25,34,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
105,0.30835027813911436,0.87413335,0.61832905,0.3650991266965866,0.8464,0.53428674,relu,sigmoid,50,0.18,105,normal,60,25,40,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
110,0.2865014379223188,0.8816,0.650267,0.38217755341529847,0.8472,0.5265308,relu,sigmoid,65,0.3,110,normal,80,46,40,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.2862652800877889,0.88053334,0.6520735,0.3770032687187195,0.8488,0.52452296,relu,sigmoid,80,0.06,100,normal,115,25,31,binary_crossentropy,0.215,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
110,0.27155828460057574,0.8936,0.69425535,0.38972192430496216,0.8504,0.5546201,relu,sigmoid,40,0.24,110,normal,95,34,31,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
105,0.3000768169760704,0.88,0.6408689,0.3745664981007576,0.844,0.5325929,relu,sigmoid,75,0.24,105,normal,100,43,43,binary_crossentropy,0.215,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.2908384591937065,0.8792,0.62727845,0.3706955687999725,0.844,0.54253185,relu,sigmoid,45,0.18,100,normal,85,25,37,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.30286134990056357,0.872,0.62785596,0.37096979081630704,0.844,0.5590074,relu,sigmoid,65,0.12,100,normal,70,37,40,binary_crossentropy,0.23,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
