round_epochs,val_loss,val_acc,val_f1score,loss,acc,f1score,activation1,activation2,batch_size,dropout,epochs,kernel_initializer,layer1_units,layer2_units,layer3_units,losses,lr,optimizer,use_bias
115,0.46647143483161924,0.8327999711036682,0.5448815822601318,0.20973726063966752,0.9192,0.7784708,relu,sigmoid,50,0.2,115,normal,68,25,36,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
110,1.234197793006897,0.8167999982833862,0.5305747985839844,0.08176235912988583,0.9637333,0.90756136,relu,sigmoid,50,0.15,110,normal,64,60,40,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
115,1.0984645352363587,0.8208000063896179,0.54399573802948,0.08537437377870083,0.95706666,0.88831407,relu,sigmoid,60,0.1,115,normal,76,60,28,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
100,0.7731933667659759,0.8392000198364258,0.534614086151123,0.12595096872001887,0.94666666,0.84465355,relu,sigmoid,55,0.15,100,normal,76,20,28,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
125,0.38706548351049425,0.8528000116348267,0.5478106737136841,0.2631501931150754,0.89893335,0.7197843,relu,sigmoid,55,0.2,125,normal,68,10,40,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
130,0.6251739549636841,0.8015999794006348,0.5128188729286194,0.1631380499402682,0.93813336,0.8306059,relu,sigmoid,40,0.15,130,normal,72,35,20,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
110,0.42675623679161073,0.8416000008583069,0.5211647152900696,0.22814367882410685,0.90826666,0.7566617,relu,sigmoid,55,0.1,110,normal,72,35,24,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
130,0.501760027885437,0.8464000225067139,0.5626974105834961,0.20331763172149658,0.91573334,0.7657957,relu,sigmoid,40,0.2,130,normal,72,35,24,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
120,0.5256881368160248,0.8263999819755554,0.516402542591095,0.18282415226101875,0.9221333,0.79404026,relu,sigmoid,50,0.15,120,normal,68,35,20,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
105,0.3907864780426025,0.8312000036239624,0.5673017501831055,0.2841475129524867,0.8869333,0.6724152,relu,sigmoid,55,0.3,105,normal,68,45,20,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
