round_epochs,loss,acc,f1score,val_loss,val_acc,val_f1score,activation1,activation2,batch_size,dropout,epochs,kernel_initializer,layer1_units,layer2_units,layer3_units,losses,lr,optimizer,use_bias
110,0.2857187229394913,0.88746667,0.6867265,0.33926275581121446,0.86,0.5557258,relu,sigmoid,50,0.3,110,normal,105,37,31,binary_crossentropy,0.215,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
100,0.3119793935418129,0.8714667,0.6208977,0.32127206897735594,0.8704,0.5636146,relu,sigmoid,45,0.24,100,normal,50,31,25,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
105,0.3071737241744995,0.87226665,0.64178884,0.3360055181384087,0.8608,0.57284975,relu,sigmoid,75,0.12,105,normal,60,49,28,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
110,0.280514430642128,0.8856,0.6958068,0.33287851232290266,0.8616,0.562374,relu,sigmoid,55,0.12,110,normal,65,49,43,binary_crossentropy,0.27,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
100,0.30854215830564496,0.8728,0.6346075,0.3250685426592827,0.8648,0.5576006,relu,sigmoid,75,0.06,100,normal,90,28,34,binary_crossentropy,0.18,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
100,0.31032310336828234,0.8752,0.65756345,0.3266722571849823,0.868,0.5690661,relu,sigmoid,75,0.3,100,normal,85,37,34,binary_crossentropy,0.27,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
105,0.2973370611667633,0.8792,0.6614556,0.33732024490833284,0.8552,0.5567494,relu,sigmoid,50,0.12,105,normal,85,40,34,binary_crossentropy,0.23,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
105,0.2985960652033488,0.87413335,0.6497703,0.32467079687118533,0.8664,0.5246395,relu,sigmoid,80,0.0,105,normal,85,40,34,binary_crossentropy,0.27,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.30020615029335024,0.8768,0.6588393,0.3288870754241943,0.864,0.55234736,relu,sigmoid,60,0.3,100,normal,60,46,37,binary_crossentropy,0.215,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
110,0.3893452310562134,0.84293336,0.5051225,0.3728210349678993,0.8472,0.44034928,relu,sigmoid,55,0.3,110,normal,55,25,43,binary_crossentropy,0.19,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
105,0.28666863572597506,0.8864,0.6867478,0.3337591073513031,0.8608,0.5206941,relu,sigmoid,40,0.18,105,normal,60,37,31,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
110,0.3213815017938614,0.8693333,0.61946756,0.32820900017023086,0.868,0.5388289,relu,sigmoid,35,0.3,110,normal,75,25,25,binary_crossentropy,0.18,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.27153935821851094,0.88586664,0.6772615,0.34231050324440004,0.8552,0.54655635,relu,sigmoid,40,0.12,100,normal,100,49,34,binary_crossentropy,0.19,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
105,0.2897912105321884,0.88373333,0.6794316,0.3351676355600357,0.8664,0.5747917,relu,sigmoid,55,0.18,105,normal,100,40,28,binary_crossentropy,0.215,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
105,0.29486318079630536,0.8792,0.6585587,0.3248273906707764,0.8696,0.5374315,relu,sigmoid,40,0.12,105,normal,90,28,40,binary_crossentropy,0.19,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
105,0.3005369325876236,0.8738667,0.650578,0.33085368371009827,0.864,0.5457398,relu,sigmoid,60,0.06,105,normal,90,37,25,binary_crossentropy,0.19,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
