round_epochs,val_loss,val_acc,val_f1score,loss,acc,f1score,activation1,activation2,batch_size,dropout,epochs,kernel_initializer,layer1_units,layer2_units,layer3_units,losses,lr,optimizer,use_bias
118,0.43736668384075167,0.828000009059906,0.4602290987968445,0.37466908448934555,0.85013336,0.47167158,relu,sigmoid,30,0.32,118,uniform,20,29,20,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
124,0.3729108709096909,0.8551999926567078,0.5716482400894165,0.2973703720172246,0.87626666,0.62250155,relu,sigmoid,50,0.16,124,uniform,47,38,38,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
106,0.3409110944867134,0.8592000007629395,0.6044002771377563,0.3194424628019333,0.86773336,0.5804178,elu,sigmoid,45,0.24,106,normal,38,56,29,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,False
106,0.36454413628578186,0.8519999980926514,0.525404155254364,0.31575041684508326,0.8752,0.6119971,relu,sigmoid,55,0.24,106,uniform,47,38,20,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
130,0.335612051486969,0.8623999953269958,0.6057376265525818,0.32673688864707945,0.86506665,0.5737838,elu,sigmoid,40,0.24,130,uniform,56,29,20,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,False
100,0.5622500597238541,0.8360000252723694,0.5234653353691101,0.22310414179166158,0.9037333,0.68206257,relu,sigmoid,35,0.32,100,normal,29,47,20,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
124,0.4138169462680817,0.8479999899864197,0.5363362431526184,0.2735580027103424,0.8848,0.6254102,relu,sigmoid,30,0.08,124,normal,29,38,29,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
118,0.3398242359161377,0.8528000116348267,0.6066691279411316,0.33216479539871213,0.86373335,0.5718508,elu,sigmoid,40,0.32,118,uniform,29,29,38,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
142,0.3603453643321991,0.8543999791145325,0.5250007510185242,0.29665628015995027,0.8789333,0.614541,elu,sigmoid,30,0.32,142,normal,92,20,29,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
130,0.5699869532585145,0.8303999900817871,0.5367019176483154,0.19509208894272645,0.92053336,0.757834,relu,sigmoid,35,0.4,130,uniform,56,38,38,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
100,0.340006262421608,0.8600000143051147,0.5779201984405518,0.32601831303040185,0.8656,0.5733075,elu,sigmoid,55,0.24,100,uniform,38,47,38,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
142,0.8455989384651184,0.8360000252723694,0.5605307221412659,0.13201845238606136,0.94,0.8380206,relu,sigmoid,40,0.4,142,normal,83,29,38,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
136,0.3966527328193188,0.8407999873161316,0.52663254737854,0.26268641141057014,0.90613335,0.7020486,relu,sigmoid,35,0.24,136,uniform,74,56,20,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
124,0.33946576762199404,0.8623999953269958,0.6080182790756226,0.3177303147315979,0.868,0.59548116,elu,sigmoid,60,0.24,124,uniform,74,29,29,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
148,0.3364348821043968,0.8583999872207642,0.5941055417060852,0.31118348336219787,0.8712,0.5963083,elu,sigmoid,65,0.16,148,uniform,74,38,38,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,False
142,0.4779588758945465,0.8416000008583069,0.5351520776748657,0.22463813304901123,0.9016,0.71210414,elu,sigmoid,50,0.24,142,normal,92,47,38,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
118,0.33138410466909407,0.864799976348877,0.6199219226837158,0.3189724576274554,0.8664,0.5860903,elu,sigmoid,65,0.24,118,normal,38,47,38,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
130,0.3406835281848907,0.8568000197410583,0.5856379866600037,0.29965037417411805,0.87493336,0.60559887,elu,sigmoid,40,0.08,130,normal,74,29,29,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,False
100,0.33671447563171386,0.8623999953269958,0.5965290665626526,0.32058369656403857,0.86506665,0.5732243,elu,sigmoid,40,0.0,100,uniform,47,47,20,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
118,0.3504975919723511,0.8600000143051147,0.5628342628479004,0.30506476855278014,0.87493336,0.61830777,elu,sigmoid,60,0.0,118,normal,92,38,38,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
136,0.3685343852043152,0.8575999736785889,0.5796551704406738,0.28746342396736146,0.88346666,0.63071156,elu,sigmoid,30,0.24,136,normal,92,47,20,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
100,0.4284524577260017,0.8216000199317932,0.5003594160079956,0.3605083522796631,0.8552,0.5166405,relu,sigmoid,65,0.08,100,normal,20,29,38,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
124,0.3335133637189865,0.8615999817848206,0.6194950938224792,0.32251194963852564,0.8685333,0.58625257,elu,sigmoid,65,0.4,124,uniform,38,29,38,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
124,0.5789866170287132,0.8288000226020813,0.527055561542511,0.17941241319477558,0.9306667,0.8055075,relu,sigmoid,55,0.32,124,uniform,74,56,29,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,False
112,0.8391964098215103,0.8064000010490417,0.5093135833740234,0.13032350959007938,0.9408,0.8437623,relu,sigmoid,35,0.4,112,normal,83,38,38,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
130,0.4734091401100159,0.8511999845504761,0.5645896792411804,0.2230022613207499,0.904,0.6903403,relu,sigmoid,50,0.4,130,normal,47,38,29,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
118,0.33861211949586867,0.8583999872207642,0.5926753282546997,0.32818133745590844,0.8621333,0.56740445,elu,sigmoid,65,0.0,118,uniform,74,20,29,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
142,0.33758836150169375,0.8568000197410583,0.5777578949928284,0.31165009713172914,0.8704,0.5937182,elu,sigmoid,60,0.24,142,uniform,65,47,38,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
118,0.38143642061948774,0.8367999792098999,0.5695868730545044,0.28214096931616467,0.8893333,0.66824806,relu,sigmoid,65,0.4,118,uniform,56,56,38,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
124,0.347171856880188,0.8575999736785889,0.5599943995475769,0.3052450030644735,0.87546664,0.6146604,elu,sigmoid,55,0.24,124,uniform,29,38,38,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
118,0.4305280736684799,0.8335999846458435,0.550018310546875,0.21647460794448853,0.9136,0.74545145,relu,sigmoid,30,0.24,118,uniform,92,29,38,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
142,0.6643305465877056,0.828000009059906,0.5225309729576111,0.1812369593679905,0.92773336,0.7877607,relu,sigmoid,30,0.24,142,uniform,92,47,29,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
106,0.37143600088357925,0.848800003528595,0.5606884360313416,0.28236111330986025,0.88453335,0.63604915,relu,sigmoid,45,0.4,106,uniform,56,20,29,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,False
136,0.3480979790687561,0.8583999872207642,0.5655701756477356,0.29379572534561155,0.876,0.6085325,elu,sigmoid,40,0.08,136,normal,83,20,29,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
106,0.4038431985378265,0.8271999955177307,0.582464337348938,0.24791851790746053,0.89573336,0.6897299,relu,sigmoid,65,0.0,106,normal,74,20,29,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.43023609375953675,0.8223999738693237,0.4535187780857086,0.3628577872912089,0.8624,0.53832215,relu,sigmoid,40,0.16,100,normal,20,20,29,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
142,0.42664540296792985,0.8375999927520752,0.5943451523780823,0.2574652644793193,0.8778667,0.62282556,relu,sigmoid,65,0.4,142,normal,38,38,20,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,False
148,0.33707949936389925,0.8623999953269958,0.5900267958641052,0.31595133860905966,0.87013334,0.59159243,elu,sigmoid,50,0.16,148,uniform,29,29,38,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
130,0.41936372542381284,0.8303999900817871,0.4574362337589264,0.31646236952145895,0.8768,0.59233487,relu,sigmoid,35,0.32,130,uniform,20,47,29,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
148,0.35059909188747407,0.8575999736785889,0.5931832194328308,0.28965207195281983,0.88533336,0.6693992,relu,sigmoid,60,0.24,148,normal,47,20,38,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
130,1.306693922817707,0.8095999956130981,0.5295698642730713,0.06919064586268117,0.97066665,0.92002344,relu,sigmoid,35,0.0,130,normal,74,47,20,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
136,0.338427338719368,0.8640000224113464,0.6063452959060669,0.30898408925533294,0.87493336,0.626078,elu,sigmoid,65,0.32,136,normal,83,29,38,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
118,0.34403737378120425,0.8600000143051147,0.5832686424255371,0.3041457073688507,0.8752,0.6171663,relu,sigmoid,60,0.0,118,normal,20,29,20,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
118,0.522367924630642,0.8184000253677368,0.5409131050109863,0.2065326982140541,0.92186666,0.7773629,relu,sigmoid,55,0.24,118,uniform,65,38,20,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
136,0.3365429320335388,0.8623999953269958,0.5565364956855774,0.3286979110240936,0.864,0.55554855,elu,sigmoid,30,0.32,136,uniform,20,38,38,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
148,0.503626180768013,0.8343999981880188,0.5128402709960938,0.22172447103261947,0.9170667,0.7306775,relu,sigmoid,30,0.16,148,uniform,47,47,38,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
112,0.3586767686009407,0.8543999791145325,0.5522147417068481,0.2973748473922412,0.8752,0.6181678,relu,sigmoid,65,0.08,112,normal,47,56,20,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
148,0.6012815284729004,0.8208000063896179,0.48880839347839355,0.16677968750397365,0.9346667,0.82232857,relu,sigmoid,50,0.16,148,uniform,92,56,20,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.3378210287094116,0.8528000116348267,0.5622154474258423,0.3209229900042216,0.86586666,0.5729209,elu,sigmoid,40,0.32,100,uniform,56,38,20,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,False
106,0.42419967883825305,0.8263999819755554,0.46440210938453674,0.3736801852385203,0.8498667,0.5157964,relu,sigmoid,65,0.0,106,normal,20,38,38,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.336100179195404,0.8640000224113464,0.5988467931747437,0.32961905336380004,0.8634667,0.5642336,elu,sigmoid,40,0.4,100,normal,47,29,29,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
136,0.3415647518634796,0.8568000197410583,0.5636681914329529,0.30478442887465157,0.8744,0.6203113,elu,sigmoid,50,0.24,136,normal,65,38,38,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,False
112,0.39029752814769747,0.8511999845504761,0.5479504466056824,0.2760629270374775,0.8888,0.6508985,relu,sigmoid,35,0.4,112,uniform,56,56,29,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
100,0.38594815677404404,0.8464000225067139,0.5492907762527466,0.26998337974150977,0.89306664,0.6730146,relu,sigmoid,65,0.4,100,normal,38,20,38,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
100,0.3737283855676651,0.8583999872207642,0.5731866359710693,0.27694399705529216,0.8901333,0.65141124,relu,sigmoid,55,0.16,100,uniform,29,29,38,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
136,0.33701801335811615,0.8583999872207642,0.5776058435440063,0.31313812839984895,0.87333333,0.6126666,elu,sigmoid,60,0.32,136,normal,56,47,38,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
148,0.33632847714424136,0.8632000088691711,0.5995573997497559,0.32243395948410036,0.8666667,0.6009098,elu,sigmoid,60,0.4,148,uniform,47,29,20,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
106,0.3431113905310631,0.86080002784729,0.5534474849700928,0.3234695321718852,0.86373335,0.58175546,elu,sigmoid,65,0.0,106,uniform,38,20,38,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
148,0.3387719132900238,0.8560000061988831,0.6057408452033997,0.3177735253572464,0.8664,0.5869897,elu,sigmoid,30,0.4,148,normal,74,29,20,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,False
136,0.3764026588201523,0.8528000116348267,0.5829207897186279,0.27951275527477265,0.88746667,0.65300393,elu,sigmoid,30,0.08,136,normal,74,38,20,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
100,0.33804509180784226,0.8640000224113464,0.6277725696563721,0.32435898303985594,0.8645333,0.58443326,elu,sigmoid,65,0.08,100,normal,29,29,20,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
100,0.3431275625228882,0.8568000197410583,0.5565804243087769,0.32117775680621463,0.8706667,0.5983744,elu,sigmoid,55,0.24,100,uniform,83,56,29,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,False
118,0.3964970531463623,0.8568000197410583,0.5686994791030884,0.2606958289941152,0.8944,0.6737202,relu,sigmoid,40,0.0,118,uniform,65,56,29,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
118,0.3736440120339394,0.8503999710083008,0.5629803538322449,0.3083687380750974,0.87626666,0.618569,relu,sigmoid,65,0.16,118,uniform,29,38,38,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
118,0.3740099639594555,0.8511999845504761,0.5572783350944519,0.27486351984739305,0.89093333,0.65596664,relu,sigmoid,35,0.32,118,normal,47,38,29,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
142,0.3707642677426338,0.8496000170707703,0.5304040312767029,0.3304681439201037,0.8704,0.56162685,relu,sigmoid,35,0.4,142,uniform,20,38,29,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,False
142,0.34508676421642304,0.8600000143051147,0.5870434641838074,0.30035282774766286,0.87733334,0.6279342,relu,sigmoid,55,0.08,142,uniform,29,29,20,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,False
124,0.3502116516828537,0.8655999898910522,0.587490439414978,0.30162107235193253,0.8757333,0.6070601,elu,sigmoid,30,0.16,124,normal,56,47,20,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,False
106,0.3345779886245728,0.8640000224113464,0.5868648886680603,0.33057490761081376,0.8653333,0.5652208,elu,sigmoid,35,0.16,106,uniform,38,56,29,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,False
106,0.4440770161747932,0.8367999792098999,0.5742055177688599,0.21777062449852624,0.9066667,0.71273077,relu,sigmoid,55,0.24,106,normal,56,29,29,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
136,0.3729666664004326,0.8528000116348267,0.5302926301956177,0.29544519424438476,0.8808,0.6216334,relu,sigmoid,45,0.24,136,uniform,38,38,38,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
142,0.5198321013450623,0.8360000252723694,0.5091946721076965,0.2201521070400874,0.90826666,0.71680003,relu,sigmoid,40,0.4,142,uniform,74,47,20,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
124,0.33252138328552244,0.8655999898910522,0.6060454845428467,0.32038489866256714,0.86906666,0.59574807,elu,sigmoid,60,0.24,124,uniform,56,47,38,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
118,0.3310074120759964,0.8592000007629395,0.5884345769882202,0.32313351092735926,0.8696,0.59597474,elu,sigmoid,65,0.32,118,normal,74,56,20,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
118,0.5134409379959106,0.8432000279426575,0.521290123462677,0.20688727744420368,0.9088,0.7177974,relu,sigmoid,40,0.16,118,uniform,38,47,29,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
112,0.3946298406720161,0.8432000279426575,0.5315051078796387,0.2816555285155773,0.8912,0.66232955,relu,sigmoid,35,0.32,112,uniform,65,47,29,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
118,0.3356108993291855,0.8632000088691711,0.6030007004737854,0.33064488967259725,0.86373335,0.5694753,elu,sigmoid,50,0.08,118,uniform,20,20,20,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,False
118,0.4412773644924164,0.8303999900817871,0.48901990056037903,0.35414202988147736,0.86053336,0.52154803,relu,sigmoid,50,0.4,118,uniform,20,56,20,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
142,0.40726767551898957,0.8392000198364258,0.5620582103729248,0.24385302755236626,0.89706665,0.69254446,relu,sigmoid,45,0.0,142,normal,38,29,20,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,False
106,0.4741678266525269,0.8312000036239624,0.5670976042747498,0.21895268273353577,0.91386664,0.74475414,relu,sigmoid,60,0.0,106,normal,56,20,20,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
142,0.7636945376694202,0.8184000253677368,0.509860098361969,0.14633006645987431,0.93146664,0.8151821,relu,sigmoid,55,0.32,142,normal,74,56,38,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
136,0.3310624794960022,0.8623999953269958,0.6028342843055725,0.32403184060255685,0.8648,0.58970046,elu,sigmoid,65,0.16,136,uniform,20,29,38,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
112,0.34101920211315156,0.8575999736785889,0.5537869334220886,0.3130903708934784,0.8712,0.5807038,elu,sigmoid,30,0.24,112,uniform,74,56,29,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
136,0.3335259177684784,0.8592000007629395,0.5826048254966736,0.32605498666564625,0.8653333,0.5784137,elu,sigmoid,35,0.24,136,uniform,47,20,29,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
148,0.5831064930558205,0.8312000036239624,0.47428810596466064,0.18158065275351207,0.92613333,0.7997553,relu,sigmoid,55,0.08,148,uniform,83,29,29,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
124,0.523782399058342,0.8271999955177307,0.49419939517974854,0.1940350642502308,0.92293334,0.7630138,relu,sigmoid,30,0.08,124,uniform,47,47,38,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
142,0.3536109707951546,0.8503999710083008,0.5738829970359802,0.2919170058468978,0.8776,0.6277501,elu,sigmoid,55,0.16,142,normal,83,56,38,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
118,0.3336920858025551,0.8592000007629395,0.5562686324119568,0.32289631402492525,0.86586666,0.5745172,elu,sigmoid,35,0.08,118,uniform,92,38,29,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,False
106,0.3353891863822937,0.8623999953269958,0.6089534759521484,0.3210109244585037,0.8688,0.5871899,elu,sigmoid,40,0.4,106,uniform,65,38,20,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
148,0.533071594953537,0.8256000280380249,0.5248469114303589,0.2041472560664018,0.912,0.7308516,relu,sigmoid,35,0.0,148,normal,47,29,38,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,False
100,0.3751615569591522,0.8496000170707703,0.5725811123847961,0.2967607831954956,0.8810667,0.6419322,relu,sigmoid,60,0.16,100,uniform,38,47,20,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,False
124,0.4135399327278137,0.848800003528595,0.569432258605957,0.2577330693801244,0.8888,0.652276,elu,sigmoid,40,0.24,124,normal,56,56,20,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
142,0.33535169273614884,0.8623999953269958,0.5810231566429138,0.32243593472242355,0.8664,0.5785329,elu,sigmoid,45,0.24,142,uniform,83,47,38,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
106,0.36490742975473406,0.8479999899864197,0.5510333180427551,0.30021222164233524,0.8832,0.6234244,relu,sigmoid,35,0.24,106,uniform,29,29,38,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
112,0.3749655002355576,0.8496000170707703,0.5982403755187988,0.28250435054302214,0.8810667,0.6472703,relu,sigmoid,50,0.0,112,uniform,47,20,29,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,False
142,0.45386287569999695,0.8519999980926514,0.5588822364807129,0.23136907643079757,0.9098667,0.7322979,relu,sigmoid,30,0.08,142,normal,29,29,38,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
136,0.3339153203368187,0.86080002784729,0.6060658097267151,0.3261702547073364,0.864,0.57387584,elu,sigmoid,65,0.08,136,uniform,29,20,20,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
142,1.0530867166519164,0.8167999982833862,0.5456386208534241,0.09665949208879222,0.9528,0.8695808,relu,sigmoid,35,0.4,142,normal,65,56,38,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,False
106,0.3354647660255432,0.8632000088691711,0.6129837036132812,0.32033279045422874,0.8666667,0.5627421,elu,sigmoid,35,0.24,106,normal,92,38,20,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
148,0.4474869616627693,0.8392000198364258,0.5867140293121338,0.22384186512728532,0.916,0.75410736,relu,sigmoid,35,0.24,148,normal,65,56,20,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
142,0.33959178072214125,0.8623999953269958,0.5577972531318665,0.3234087132016818,0.8706667,0.5716963,elu,sigmoid,35,0.16,142,normal,20,38,29,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
106,0.6510456157922745,0.843999981880188,0.5632440447807312,0.17912865646680196,0.9122667,0.73318934,relu,sigmoid,65,0.4,106,uniform,74,38,20,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
136,0.37708996653556826,0.853600025177002,0.5749139189720154,0.27803756642341615,0.8848,0.64960647,elu,sigmoid,60,0.16,136,uniform,56,56,29,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
136,0.3580413255095482,0.8543999791145325,0.6100260019302368,0.2940937968492508,0.8818667,0.61519814,elu,sigmoid,55,0.24,136,uniform,56,29,38,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
118,0.3394771213531494,0.8615999817848206,0.5688888430595398,0.31766496658325194,0.8704,0.5936767,elu,sigmoid,40,0.4,118,uniform,74,56,29,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
124,0.8623711451888084,0.8256000280380249,0.5152708888053894,0.14613197527329128,0.93413335,0.80238235,relu,sigmoid,35,0.08,124,uniform,56,56,29,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
118,0.3973836237192154,0.8447999954223633,0.5286146998405457,0.25944415128231046,0.89893335,0.7030226,relu,sigmoid,60,0.0,118,uniform,92,56,38,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
112,0.33732493209838865,0.8600000143051147,0.5970744490623474,0.33364354795217516,0.8624,0.55931276,elu,sigmoid,45,0.4,112,uniform,65,56,20,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.40897836872935295,0.8384000062942505,0.5644413232803345,0.26684739807248115,0.8869333,0.67722905,relu,sigmoid,55,0.24,100,uniform,29,47,20,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
142,0.4809033808112144,0.8367999792098999,0.5410740375518799,0.22165695045391717,0.908,0.7315861,elu,sigmoid,35,0.08,142,normal,74,20,38,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
106,0.3401389915943146,0.8592000007629395,0.5516371726989746,0.3278141024112701,0.86506665,0.5671228,elu,sigmoid,30,0.32,106,normal,20,20,29,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
130,0.34809033703804015,0.8632000088691711,0.5800668597221375,0.29608754547437033,0.87813336,0.61484945,elu,sigmoid,40,0.0,130,normal,65,47,20,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
