round_epochs,loss,acc,f1score,val_loss,val_acc,val_f1score,activation1,activation2,batch_size,dropout,epochs,kernel_initializer,layer1_units,layer2_units,layer3_units,layer4_units,losses,lr,optimizer,use_bias
100,0.3928064057826996,0.83893335,0.47836116,0.4057781050205231,0.84,0.47444463,relu,sigmoid,60,0.175,100,normal,35,18,23,26,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
110,0.2899280837774277,0.8816,0.6587234,0.3626932864189148,0.8544,0.56343424,relu,sigmoid,60,0.175,110,normal,71,27,26,20,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
120,0.2654803385337194,0.8952,0.70657575,0.3805004811286926,0.8584,0.58437496,relu,sigmoid,50,0.175,120,normal,71,27,26,32,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
105,0.2776320853829384,0.87946665,0.65953463,0.373911464214325,0.8544,0.53207195,relu,sigmoid,50,0.0,105,normal,43,15,32,26,binary_crossentropy,0.3,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
120,0.2972059256633123,0.8824,0.6523432,0.362554051309824,0.8448,0.51611173,relu,sigmoid,35,0.175,120,normal,35,27,32,20,binary_crossentropy,0.225,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
115,0.28859019045035045,0.88026667,0.64983034,0.35597729700803754,0.8488,0.5547589,relu,sigmoid,65,0.175,115,normal,67,27,23,23,binary_crossentropy,0.275,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
125,0.261934616347154,0.89386666,0.6940482,0.3748533995449543,0.8456,0.54609054,relu,sigmoid,35,0.0,125,normal,51,30,23,29,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
115,0.31365211337804794,0.8770667,0.6517726,0.35668455958366396,0.8544,0.5435198,relu,sigmoid,75,0.35,115,normal,67,15,29,23,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
115,0.28680492160717647,0.8872,0.6707628,0.36980640599131587,0.852,0.56652045,relu,sigmoid,35,0.35,115,normal,71,15,26,32,binary_crossentropy,0.275,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
105,0.37617397924264273,0.84613335,0.50656027,0.4062064613103867,0.8408,0.45923278,relu,sigmoid,55,0.0,105,normal,35,18,23,20,binary_crossentropy,0.225,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
120,0.2649448424577713,0.8914667,0.6741926,0.3923724595308304,0.8456,0.5107772,relu,sigmoid,30,0.0,120,normal,59,18,29,23,binary_crossentropy,0.275,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
105,0.3013906396428744,0.8752,0.62872416,0.355424667596817,0.8568,0.55758375,relu,sigmoid,50,0.35,105,normal,35,18,32,32,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
120,0.32942232871055604,0.86986667,0.6187892,0.35381924045085905,0.8544,0.52544636,relu,sigmoid,65,0.35,120,normal,35,30,23,20,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
105,0.2989100094437599,0.87866664,0.64109427,0.35383385509252546,0.856,0.57852745,relu,sigmoid,45,0.0,105,normal,59,18,26,26,binary_crossentropy,0.275,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
120,0.29760676125685376,0.8776,0.6461587,0.36668467235565183,0.8464,0.4954276,relu,sigmoid,40,0.0,120,normal,35,27,29,32,binary_crossentropy,0.275,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
115,0.30322996028264365,0.87413335,0.6324592,0.36293877005577085,0.8512,0.59059715,relu,sigmoid,65,0.0,115,normal,35,27,26,26,binary_crossentropy,0.275,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
110,0.2862902352511883,0.8784,0.6312859,0.3687796044051647,0.8456,0.53830767,relu,sigmoid,35,0.0,110,normal,47,24,29,29,binary_crossentropy,0.275,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
120,0.28385997594396273,0.8824,0.65377694,0.36707326942682267,0.8552,0.51533383,relu,sigmoid,35,0.0,120,normal,55,15,29,20,binary_crossentropy,0.3,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
100,0.3189633556008339,0.872,0.6249231,0.3518479616045952,0.8544,0.53316224,relu,sigmoid,45,0.35,100,normal,43,15,26,23,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
115,0.2848061113357544,0.8882667,0.6701395,0.37424381375312804,0.84,0.5395408,relu,sigmoid,30,0.175,115,normal,51,30,26,20,binary_crossentropy,0.3,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
110,0.3175529837409655,0.87226665,0.6273346,0.3501555204987526,0.8592,0.5865747,relu,sigmoid,65,0.35,110,normal,59,15,26,26,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.3162983961105347,0.8693333,0.6108322,0.35844038981199267,0.8544,0.54270446,relu,sigmoid,65,0.0,100,normal,55,33,32,23,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
125,0.29138377571105956,0.8890667,0.6648723,0.3583814550638199,0.848,0.5352965,relu,sigmoid,45,0.35,125,normal,51,27,26,20,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
100,0.3162901943922043,0.86986667,0.61920995,0.35056766140460965,0.8592,0.5621276,relu,sigmoid,65,0.35,100,normal,35,27,26,26,binary_crossentropy,0.3,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.3031991409659386,0.8810667,0.6437324,0.3532899830341339,0.856,0.5436232,relu,sigmoid,30,0.175,100,normal,35,18,26,23,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
110,0.29289459776878357,0.87946665,0.6535941,0.3510189881324768,0.8536,0.56152296,relu,sigmoid,60,0.175,110,normal,51,18,29,20,binary_crossentropy,0.3,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
125,0.2843276966015498,0.8893333,0.68576854,0.3610205003619194,0.8504,0.5754558,relu,sigmoid,65,0.175,125,normal,59,15,32,26,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
105,0.3131769520044327,0.8714667,0.62341017,0.3558205997943878,0.8552,0.5444038,relu,sigmoid,75,0.0,105,normal,39,24,32,23,binary_crossentropy,0.275,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
105,0.31948510944843295,0.8688,0.6195432,0.3501115381717682,0.8616,0.58284575,relu,sigmoid,75,0.175,105,normal,51,18,20,32,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.3247786665757497,0.8672,0.6139017,0.3560225406885147,0.8576,0.555066,relu,sigmoid,65,0.35,100,normal,39,21,23,26,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
105,0.2837882421016693,0.88746667,0.67178404,0.378187611579895,0.8384,0.553254,relu,sigmoid,40,0.175,105,normal,59,27,29,29,binary_crossentropy,0.275,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
120,0.29494600957632067,0.88133335,0.650044,0.37622525554895403,0.8448,0.54480654,relu,sigmoid,45,0.35,120,normal,63,27,20,26,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
120,0.2984518567919731,0.8778667,0.6441653,0.3629233079850674,0.8536,0.5608697,relu,sigmoid,35,0.175,120,normal,39,33,20,23,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
120,0.2840719250837962,0.88746667,0.67617315,0.3626492911577225,0.8536,0.57158726,relu,sigmoid,50,0.35,120,normal,39,33,23,20,binary_crossentropy,0.3,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
100,0.31180925041437146,0.87413335,0.62821996,0.35922193378210066,0.8544,0.54730296,relu,sigmoid,75,0.0,100,normal,59,24,32,29,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.30185001305739084,0.872,0.62755716,0.35731129026412967,0.86,0.55593365,relu,sigmoid,55,0.0,100,normal,47,18,26,23,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
115,0.3079060661792755,0.8768,0.638591,0.3639520719051361,0.8512,0.5463182,relu,sigmoid,60,0.35,115,normal,51,15,26,26,binary_crossentropy,0.225,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
125,0.28429230690002444,0.88373333,0.660315,0.36682979249954223,0.852,0.55166066,relu,sigmoid,60,0.175,125,normal,47,27,29,29,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
120,0.30002722930908204,0.8810667,0.6561272,0.3590486617684364,0.856,0.5495305,relu,sigmoid,45,0.35,120,normal,47,21,20,32,binary_crossentropy,0.275,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
120,0.31033228532473245,0.88373333,0.6469561,0.348198814868927,0.8608,0.55079067,relu,sigmoid,40,0.35,120,normal,55,24,29,20,binary_crossentropy,0.3,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
120,0.2683362650871277,0.9005333,0.72023714,0.37958802938461306,0.8496,0.5278392,relu,sigmoid,75,0.35,120,normal,71,21,32,29,binary_crossentropy,0.275,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
125,0.2972111961841583,0.8776,0.6507546,0.36714228677749633,0.8424,0.58008945,relu,sigmoid,60,0.0,125,normal,55,21,20,29,binary_crossentropy,0.275,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
125,0.2829685145616531,0.8829333,0.6626474,0.35580698132514954,0.8464,0.5625583,relu,sigmoid,75,0.0,125,normal,63,33,29,26,binary_crossentropy,0.225,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
110,0.38949835896492,0.8384,0.48594794,0.40961065459251406,0.8312,0.44434798,relu,sigmoid,60,0.0,110,normal,39,15,20,29,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
110,0.37823985201120375,0.84613335,0.5082792,0.4097225999832153,0.8312,0.4576839,relu,sigmoid,35,0.35,110,normal,39,33,26,29,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
120,0.3104006044069926,0.8738667,0.6380817,0.3506670426726341,0.8544,0.56200683,relu,sigmoid,65,0.35,120,normal,43,21,32,26,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
125,0.31297378355264666,0.8725333,0.6154377,0.3528841990530491,0.8616,0.55892915,relu,sigmoid,35,0.35,125,normal,35,27,32,23,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
115,0.27644260903199513,0.89173335,0.700336,0.37541858077049256,0.8496,0.55795103,relu,sigmoid,50,0.35,115,normal,67,27,23,32,binary_crossentropy,0.3,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
105,0.30306948272387185,0.872,0.6173056,0.35268669700622557,0.86,0.5546071,relu,sigmoid,40,0.0,105,normal,63,15,29,29,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.3876124517122905,0.84213334,0.47899705,0.41064472317695616,0.8296,0.42295563,relu,sigmoid,50,0.0,100,normal,67,15,29,29,binary_crossentropy,0.3,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.31710425555706023,0.8736,0.6263298,0.3634301484823227,0.8544,0.5659138,relu,sigmoid,45,0.175,100,normal,51,33,29,20,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
110,0.2800312119722366,0.8864,0.6527599,0.374997283577919,0.86,0.560555,relu,sigmoid,45,0.0,110,normal,47,21,29,26,binary_crossentropy,0.275,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
120,0.3243275065422058,0.8634667,0.5875825,0.36387388575077056,0.86,0.5888568,relu,sigmoid,65,0.0,120,normal,39,27,29,32,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
115,0.30471390680472055,0.8744,0.6272077,0.36838578614592554,0.8504,0.5540332,relu,sigmoid,35,0.35,115,normal,67,15,32,32,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
115,0.3027711646358172,0.8752,0.62186056,0.361400111079216,0.8528,0.5702332,relu,sigmoid,35,0.175,115,normal,51,15,26,26,binary_crossentropy,0.3,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
110,0.2816217152774334,0.8856,0.6678406,0.3517089408636093,0.8512,0.5616337,relu,sigmoid,75,0.35,110,normal,67,30,20,32,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
105,0.27999433559179304,0.892,0.6830535,0.36079289573431017,0.8536,0.5574373,relu,sigmoid,45,0.175,105,normal,67,21,26,20,binary_crossentropy,0.275,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
105,0.29100737035274504,0.8789333,0.6577677,0.348119689822197,0.8616,0.560214,relu,sigmoid,75,0.0,105,normal,71,33,20,32,binary_crossentropy,0.3,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
115,0.285350733757019,0.8850667,0.66587687,0.36603232896327975,0.8536,0.5467432,relu,sigmoid,55,0.35,115,normal,63,30,29,26,binary_crossentropy,0.225,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
105,0.3164458265900612,0.8725333,0.6332589,0.3597358357906342,0.8536,0.5809948,relu,sigmoid,75,0.175,105,normal,59,33,32,20,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
105,0.2590364122390747,0.8946667,0.6996472,0.3846213734149933,0.8504,0.5442976,relu,sigmoid,75,0.0,105,normal,55,27,26,29,binary_crossentropy,0.3,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
120,0.2737380108833313,0.8848,0.6641288,0.37509510642290117,0.8504,0.55874866,relu,sigmoid,55,0.0,120,normal,51,24,26,26,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
115,0.31790447038412095,0.8757333,0.6268582,0.36824411565065385,0.8552,0.5302386,relu,sigmoid,35,0.175,115,normal,43,15,26,23,binary_crossentropy,0.3,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
120,0.3081731208165487,0.8728,0.63215303,0.3509522817134857,0.8608,0.5810983,relu,sigmoid,70,0.175,120,normal,43,24,29,29,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
120,0.27232977883021037,0.8861333,0.6778981,0.3654268197417259,0.8504,0.5394827,relu,sigmoid,55,0.0,120,normal,55,30,29,32,binary_crossentropy,0.3,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
110,0.28230453848838805,0.8872,0.67438775,0.36688497161865236,0.8488,0.5666757,relu,sigmoid,40,0.175,110,normal,71,30,32,23,binary_crossentropy,0.225,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
125,0.2800299169421196,0.8986667,0.6974418,0.3711388669013977,0.8512,0.5384038,relu,sigmoid,30,0.35,125,normal,43,30,23,26,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
100,0.3000037588675817,0.87493336,0.64164245,0.35637334489822386,0.8536,0.54015845,relu,sigmoid,70,0.0,100,normal,59,33,23,32,binary_crossentropy,0.225,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.28387117515007654,0.8810667,0.6487598,0.35297757863998414,0.8592,0.5966184,relu,sigmoid,50,0.175,100,normal,71,33,29,32,binary_crossentropy,0.275,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
125,0.3032250408331553,0.88,0.64446723,0.3619127473831177,0.8512,0.53252745,relu,sigmoid,40,0.35,125,normal,43,27,20,29,binary_crossentropy,0.3,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
115,0.29543042930960656,0.8789333,0.64149356,0.37176907652616503,0.8624,0.52028227,relu,sigmoid,45,0.0,115,normal,39,21,32,29,binary_crossentropy,0.3,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
115,0.3411066884199778,0.8656,0.59867066,0.35596917605400086,0.8592,0.57480484,relu,sigmoid,70,0.35,115,normal,59,33,20,20,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
110,0.28934365475177765,0.8832,0.64528567,0.3710355684161186,0.848,0.5386654,relu,sigmoid,35,0.35,110,normal,63,30,32,29,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
125,0.3178021682103475,0.8717333,0.62230265,0.3517742202281952,0.8512,0.5225481,relu,sigmoid,70,0.0,125,normal,55,18,26,23,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.3106549963355064,0.8685333,0.60491395,0.35540959060192107,0.856,0.5576434,relu,sigmoid,75,0.0,100,normal,59,27,20,20,binary_crossentropy,0.275,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
105,0.28807584424813587,0.87946665,0.6515586,0.37487449526786804,0.8448,0.5852685,relu,sigmoid,50,0.0,105,normal,43,27,20,26,binary_crossentropy,0.3,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
105,0.299852026283741,0.8752,0.6325835,0.3611427365243435,0.8616,0.56767094,relu,sigmoid,35,0.175,105,normal,43,27,23,26,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
120,0.2875785389145215,0.8810667,0.6630342,0.3603846789598465,0.8528,0.5338237,relu,sigmoid,65,0.0,120,normal,67,18,20,23,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
100,0.30654765462875366,0.8738667,0.6250716,0.35614090102910995,0.8544,0.52506566,relu,sigmoid,35,0.175,100,normal,47,33,23,20,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.3029132775068283,0.87946665,0.63584274,0.3597334324121475,0.8576,0.5551836,relu,sigmoid,45,0.35,100,normal,47,27,26,26,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
100,0.32157080471515653,0.8717333,0.6306798,0.3513225418329239,0.8576,0.56044626,relu,sigmoid,75,0.35,100,normal,71,15,23,26,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
100,0.3011624711751938,0.8725333,0.6229465,0.3498584413528442,0.8576,0.5411259,relu,sigmoid,50,0.0,100,normal,55,21,20,32,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
100,0.30473553895950317,0.87013334,0.63076586,0.3478528183698654,0.8608,0.57278925,relu,sigmoid,75,0.0,100,normal,47,21,29,26,binary_crossentropy,0.225,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
100,0.38595990562438964,0.84,0.47881633,0.41052606201171876,0.8296,0.44664884,relu,sigmoid,40,0.0,100,normal,59,15,29,23,binary_crossentropy,0.275,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
110,0.2765935879945755,0.8893333,0.6840544,0.37100002765655515,0.8448,0.55185366,relu,sigmoid,60,0.175,110,normal,63,15,32,29,binary_crossentropy,0.3,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
105,0.29653006261587145,0.8818667,0.6603881,0.3597983375787735,0.8584,0.56675303,relu,sigmoid,65,0.35,105,normal,35,33,32,23,binary_crossentropy,0.3,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
115,0.2496322405934334,0.89386666,0.6881011,0.3987069194316864,0.8528,0.5401645,relu,sigmoid,45,0.0,115,normal,71,30,32,29,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
120,0.27218392210205394,0.8944,0.69974095,0.36811056607961656,0.8528,0.5552939,relu,sigmoid,65,0.175,120,normal,63,24,29,23,binary_crossentropy,0.275,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
125,0.3053987824320793,0.8818667,0.650248,0.3627749617099762,0.8512,0.51881516,relu,sigmoid,30,0.35,125,normal,59,27,20,26,binary_crossentropy,0.225,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
115,0.30815921862920126,0.8736,0.61794806,0.3543266862630844,0.856,0.5852511,relu,sigmoid,50,0.175,115,normal,59,24,29,29,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
125,0.2806223294138908,0.89786667,0.6877669,0.37197332954406737,0.8496,0.5579521,relu,sigmoid,45,0.35,125,normal,63,21,26,20,binary_crossentropy,0.275,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
120,0.28149658799171445,0.88986665,0.6779939,0.3720363382101059,0.856,0.51130205,relu,sigmoid,30,0.175,120,normal,55,15,20,26,binary_crossentropy,0.275,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.2861520144939423,0.8872,0.6739638,0.36373344421386716,0.8488,0.5246361,relu,sigmoid,40,0.175,100,normal,71,27,23,23,binary_crossentropy,0.275,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
120,0.3143284302949905,0.8738667,0.63238126,0.3603165437579155,0.8552,0.5660434,relu,sigmoid,55,0.0,120,normal,63,21,26,26,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
120,0.28841262888908387,0.88533336,0.67583025,0.3579915218353272,0.8536,0.54607266,relu,sigmoid,60,0.175,120,normal,63,27,29,23,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
120,0.3085941913723946,0.8725333,0.64135903,0.3567559385299683,0.8536,0.5733464,relu,sigmoid,75,0.175,120,normal,59,21,23,20,binary_crossentropy,0.3,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.3874125852584839,0.84426665,0.49630266,0.40735484075546263,0.8336,0.44903347,relu,sigmoid,60,0.175,100,normal,35,24,20,32,binary_crossentropy,0.3,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
110,0.26550366274515785,0.8914667,0.689118,0.368586323261261,0.8504,0.5520685,relu,sigmoid,40,0.0,110,normal,63,24,26,29,binary_crossentropy,0.275,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
115,0.3121884840329488,0.8752,0.63820475,0.3563719072341919,0.8488,0.5122361,relu,sigmoid,40,0.35,115,normal,55,15,32,32,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
105,0.280644404143095,0.89253336,0.69261855,0.3620329448580742,0.8504,0.5169875,relu,sigmoid,45,0.175,105,normal,55,30,23,29,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
105,0.32263998478651046,0.86613333,0.61611515,0.3652550405263901,0.8568,0.5596493,relu,sigmoid,75,0.175,105,normal,39,27,29,20,binary_crossentropy,0.3,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
115,0.34794873690605166,0.8592,0.5621071,0.38605600929260253,0.84,0.46415955,relu,sigmoid,60,0.0,115,normal,39,15,26,23,binary_crossentropy,0.225,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
120,0.3187087857723236,0.87546664,0.6444714,0.35093865483999254,0.8592,0.56410396,relu,sigmoid,75,0.35,120,normal,43,21,29,32,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.3323309743205706,0.86586666,0.6100485,0.350242801964283,0.8608,0.5686007,relu,sigmoid,65,0.35,100,normal,39,24,23,23,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
105,0.3122371789216995,0.87946665,0.63694006,0.3572919466793537,0.8544,0.5642102,relu,sigmoid,35,0.35,105,normal,55,33,32,26,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
105,0.2888706822395325,0.87866664,0.62912875,0.36500372013449667,0.8552,0.5336498,relu,sigmoid,35,0.0,105,normal,63,27,29,29,binary_crossentropy,0.3,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
105,0.29544921724001566,0.8808,0.6419449,0.3496075115203857,0.8616,0.57155204,relu,sigmoid,40,0.175,105,normal,59,15,32,26,binary_crossentropy,0.225,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
125,0.251056025326252,0.9008,0.7024351,0.38759297895431516,0.848,0.5349238,relu,sigmoid,30,0.175,125,normal,67,30,32,29,binary_crossentropy,0.275,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
120,0.31834841674566267,0.8725333,0.6213878,0.38671025657653807,0.8528,0.5398873,relu,sigmoid,30,0.35,120,normal,59,27,26,29,binary_crossentropy,0.225,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
110,0.32036778473854066,0.8744,0.6393041,0.355323310136795,0.8536,0.5330361,relu,sigmoid,70,0.35,110,normal,71,15,26,29,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
105,0.28274838852882384,0.88773334,0.66429543,0.37833349430561064,0.8472,0.53959644,relu,sigmoid,30,0.175,105,normal,55,27,26,26,binary_crossentropy,0.3,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
125,0.2878716197013855,0.8904,0.6963705,0.36854148292541505,0.8504,0.5463092,relu,sigmoid,40,0.35,125,normal,71,18,32,20,binary_crossentropy,0.225,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
100,0.3141563813686371,0.8693333,0.6149143,0.34826556777954104,0.8552,0.57257247,relu,sigmoid,60,0.0,100,normal,39,24,23,23,binary_crossentropy,0.275,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
105,0.2908661149740219,0.88,0.6517131,0.36094438505172727,0.8584,0.56195223,relu,sigmoid,70,0.0,105,normal,47,21,29,26,binary_crossentropy,0.3,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.32721931862831116,0.8725333,0.6199916,0.37565652704238894,0.848,0.50976735,relu,sigmoid,60,0.175,100,normal,43,27,23,26,binary_crossentropy,0.3,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
