round_epochs,val_loss,val_acc,val_f1score,loss,acc,f1score,activation1,activation2,batch_size,dropout,epochs,kernel_initializer,layer1_units,layer2_units,losses,lr,optimizer,use_bias
120,0.39645668745040896,0.8360000252723694,0.5057790875434875,0.26203906565904617,0.89306664,0.6938662,relu,sigmoid,50,0.1,120,normal,72,55,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
105,0.397297708272934,0.8295999765396118,0.5337820053100586,0.2714291126728058,0.88986665,0.6816614,relu,sigmoid,60,0.15,105,normal,72,35,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
120,0.4158392996788025,0.8295999765396118,0.5243667960166931,0.25089534640312194,0.9008,0.71555364,relu,sigmoid,60,0.15,120,normal,60,30,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
130,0.40945219999551774,0.8384000062942505,0.5009364485740662,0.27816480622688927,0.88853335,0.6826758,relu,sigmoid,55,0.2,130,normal,72,10,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
130,0.44856359452009203,0.8335999846458435,0.5090991258621216,0.21738809856772423,0.91146666,0.7519761,relu,sigmoid,45,0.15,130,normal,64,50,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
110,0.3878315790295601,0.8343999981880188,0.504406750202179,0.29299740195274354,0.8816,0.6430593,relu,sigmoid,45,0.2,110,normal,60,10,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
105,0.37774641847610474,0.843999981880188,0.529764711856842,0.2763901810646057,0.88986665,0.67737776,relu,sigmoid,60,0.2,105,normal,76,50,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
110,0.3738662379980087,0.8392000198364258,0.5202356576919556,0.2866185787320137,0.884,0.6542609,relu,sigmoid,50,0.25,110,normal,60,45,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
125,0.37611532253026964,0.8367999792098999,0.5380367636680603,0.2916425159573555,0.8829333,0.63681674,relu,sigmoid,55,0.2,125,normal,72,25,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
125,0.43372213715314867,0.828000009059906,0.523830771446228,0.25402611271540326,0.9008,0.70859087,relu,sigmoid,40,0.2,125,normal,68,10,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
100,0.4755239760875702,0.8295999765396118,0.5004094243049622,0.22059769899646442,0.9152,0.7510572,relu,sigmoid,55,0.1,100,normal,68,20,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
100,0.394776442527771,0.8407999873161316,0.5012654066085815,0.2780875494480133,0.88586664,0.65982676,relu,sigmoid,60,0.2,100,normal,60,25,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
130,0.43397486972808835,0.8303999900817871,0.543709933757782,0.24924697828292847,0.90213335,0.7134582,relu,sigmoid,60,0.3,130,normal,76,30,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
120,0.4339094799757004,0.8240000009536743,0.5222670435905457,0.2510713443160057,0.9016,0.71267176,relu,sigmoid,50,0.25,120,normal,76,50,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
110,0.39706113290786743,0.828000009059906,0.5004319548606873,0.2715918917655945,0.89066666,0.67739546,relu,sigmoid,60,0.3,110,normal,60,25,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
120,0.3873696833848953,0.8375999927520752,0.5380061864852905,0.268833757241567,0.8901333,0.67281157,relu,sigmoid,40,0.15,120,normal,76,35,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
100,0.42412519228458406,0.8384000062942505,0.5373950004577637,0.25195247212052346,0.8976,0.6854389,relu,sigmoid,55,0.3,100,normal,72,15,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
115,0.3738709916472435,0.8479999899864197,0.5249765515327454,0.3055707682967186,0.87493336,0.6327559,relu,sigmoid,45,0.25,115,normal,60,20,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
125,0.3737788445949554,0.8479999899864197,0.5215305685997009,0.3129273746907711,0.87733334,0.6243276,relu,sigmoid,45,0.25,125,normal,68,10,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.3892347586154938,0.8399999737739563,0.49631467461586,0.28509264075756074,0.884,0.65734035,relu,sigmoid,60,0.2,100,normal,68,50,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
125,0.4286093368530273,0.8375999927520752,0.5402061343193054,0.240563855022192,0.9018667,0.71498674,relu,sigmoid,55,0.3,125,normal,72,55,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
125,0.42848774659633637,0.8320000171661377,0.5261451601982117,0.25281527964274086,0.8997333,0.6821975,relu,sigmoid,40,0.3,125,normal,68,30,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
120,0.3855226333737373,0.8288000226020813,0.4952894151210785,0.2799352959593137,0.8893333,0.67326665,relu,sigmoid,55,0.25,120,normal,76,10,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
120,0.4433227205872536,0.8271999955177307,0.5432711243629456,0.22250380658109983,0.90853333,0.73866946,relu,sigmoid,55,0.1,120,normal,72,30,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
130,0.3955249097943306,0.8456000089645386,0.5093552470207214,0.2836967034637928,0.8882667,0.65859085,relu,sigmoid,45,0.3,130,normal,68,10,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
110,0.41930966985225676,0.8392000198364258,0.5240881443023682,0.2565580981572469,0.8986667,0.6919912,relu,sigmoid,40,0.3,110,normal,64,50,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
110,0.390776444375515,0.8375999927520752,0.515302836894989,0.2748978798389435,0.884,0.6665783,relu,sigmoid,45,0.25,110,normal,76,55,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.4165414465665817,0.8335999846458435,0.5245410799980164,0.2596583644549052,0.8936,0.6846517,relu,sigmoid,55,0.15,100,normal,68,35,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
110,0.5599916023015976,0.8151999711990356,0.5319797396659851,0.18259595423936845,0.92506665,0.79168826,relu,sigmoid,50,0.2,110,normal,72,50,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
120,0.3770287916064262,0.8375999927520752,0.5112437009811401,0.2818100511431694,0.8850667,0.6612666,relu,sigmoid,45,0.3,120,normal,68,40,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
110,0.3765528883934021,0.8424000144004822,0.5505744218826294,0.2827118592262268,0.884,0.6487034,relu,sigmoid,40,0.2,110,normal,68,35,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
115,0.3704172160625458,0.8407999873161316,0.5354833602905273,0.30193927192687986,0.8789333,0.6332986,relu,sigmoid,40,0.25,115,normal,64,15,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
110,0.40158198738098144,0.8303999900817871,0.4961249828338623,0.2734124100208282,0.88586664,0.659423,relu,sigmoid,60,0.15,110,normal,76,15,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
115,0.38415996408462527,0.8320000171661377,0.5471591949462891,0.2800331612428029,0.8869333,0.65288925,relu,sigmoid,40,0.1,115,normal,64,40,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
110,0.40229401814937593,0.8335999846458435,0.5405075550079346,0.2622703290184339,0.8922667,0.6802612,relu,sigmoid,55,0.25,110,normal,72,35,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
130,0.44604721665382385,0.8295999765396118,0.523917555809021,0.24151924262444177,0.904,0.72566074,relu,sigmoid,50,0.15,130,normal,64,40,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
100,0.405221125125885,0.8367999792098999,0.49718427658081055,0.2692064923048019,0.89173335,0.6832688,relu,sigmoid,45,0.3,100,normal,68,35,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
100,0.41252344417572023,0.8416000008583069,0.5333171486854553,0.2597414107322693,0.89626664,0.6870988,relu,sigmoid,60,0.25,100,normal,68,10,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
110,0.5305821234583855,0.8248000144958496,0.523711085319519,0.20700924146175384,0.9168,0.750949,relu,sigmoid,45,0.3,110,normal,68,35,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
110,0.48740950918197634,0.8271999955177307,0.5005785226821899,0.2032405170003573,0.91333336,0.7519296,relu,sigmoid,55,0.3,110,normal,68,45,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
125,0.3695481770038605,0.8384000062942505,0.5337103605270386,0.29510074377059936,0.8768,0.63323885,relu,sigmoid,60,0.1,125,normal,72,20,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
125,0.393782939016819,0.843999981880188,0.5233328938484192,0.276700524131457,0.89066666,0.6665916,relu,sigmoid,55,0.15,125,normal,68,10,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
120,0.4385280944108963,0.8327999711036682,0.5457261800765991,0.23145330476760864,0.90853333,0.7308633,relu,sigmoid,40,0.15,120,normal,64,50,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
110,0.6072127625942231,0.8208000063896179,0.5089465975761414,0.17813713067770004,0.9288,0.78352344,relu,sigmoid,45,0.3,110,normal,68,60,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
110,0.4316761795282364,0.8384000062942505,0.5389009118080139,0.23447851738333703,0.90106666,0.7236223,relu,sigmoid,55,0.1,110,normal,76,40,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
100,0.49741117495298387,0.8295999765396118,0.5532419681549072,0.21083829644322397,0.91573334,0.7573562,relu,sigmoid,55,0.3,100,normal,64,40,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
110,0.3779820483922958,0.8399999737739563,0.5176665186882019,0.28036078641812007,0.88533336,0.6647157,relu,sigmoid,50,0.25,110,normal,76,45,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
125,0.4283398041725159,0.8335999846458435,0.5198745131492615,0.24010270228981972,0.9056,0.7296892,relu,sigmoid,45,0.3,125,normal,60,35,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
100,0.37737569546699523,0.8352000117301941,0.5103429555892944,0.29048929357528686,0.88053334,0.63422495,relu,sigmoid,60,0.1,100,normal,68,40,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
105,0.37399782180786134,0.8375999927520752,0.5057061910629272,0.2975558798313141,0.8797333,0.6446876,relu,sigmoid,60,0.2,105,normal,64,30,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
130,0.4526796531677246,0.8320000171661377,0.5259366035461426,0.22147715139389038,0.90506667,0.72900534,relu,sigmoid,60,0.15,130,normal,76,55,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
110,0.49940706503391263,0.8216000199317932,0.5109173655509949,0.21333647879958154,0.9149333,0.7575946,relu,sigmoid,45,0.25,110,normal,60,35,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
120,0.4386964054107666,0.828000009059906,0.5472900867462158,0.23774114334583282,0.90426666,0.7269107,relu,sigmoid,60,0.3,120,normal,64,20,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
110,0.4053529879450798,0.8392000198364258,0.5315859913825989,0.2634065392315388,0.8968,0.69441617,relu,sigmoid,45,0.25,110,normal,60,30,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
100,0.4839051352739334,0.8295999765396118,0.4869250953197479,0.24413764375448227,0.89893335,0.70656085,relu,sigmoid,55,0.1,100,normal,60,15,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
100,0.424726044178009,0.8176000118255615,0.5508420467376709,0.2461173757314682,0.8986667,0.71018875,relu,sigmoid,60,0.2,100,normal,76,50,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
125,0.39023650109767916,0.8360000252723694,0.5232191681861877,0.27688651569684347,0.88986665,0.6661702,relu,sigmoid,40,0.2,125,normal,72,35,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
105,0.4452523419857025,0.8256000280380249,0.5077800154685974,0.24191879594326018,0.8973333,0.7055952,relu,sigmoid,60,0.25,105,normal,68,60,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
110,0.403023521900177,0.8399999737739563,0.5097283720970154,0.26622383975982666,0.89306664,0.689441,relu,sigmoid,60,0.25,110,normal,68,35,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
115,0.3742406792640686,0.8360000252723694,0.5322862267494202,0.2971960737705231,0.8765333,0.6336548,relu,sigmoid,60,0.2,115,normal,64,25,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
115,0.4011046264767647,0.8392000198364258,0.5130504369735718,0.2681185373365879,0.88986665,0.6798452,relu,sigmoid,45,0.1,115,normal,64,55,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
105,0.47614311349391936,0.8288000226020813,0.5129587054252625,0.2395644149184227,0.90533334,0.72727853,relu,sigmoid,45,0.3,105,normal,76,15,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
130,0.3715337946414948,0.8407999873161316,0.5490811467170715,0.3008662264347076,0.88,0.6357166,relu,sigmoid,40,0.2,130,normal,72,10,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
115,0.45344747304916383,0.8240000009536743,0.5135073661804199,0.2376693422794342,0.90133333,0.71212786,relu,sigmoid,60,0.15,115,normal,60,40,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
110,0.42562406802177427,0.8375999927520752,0.503265380859375,0.27466172659397126,0.8816,0.6291636,relu,sigmoid,60,0.25,110,normal,60,10,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
130,0.46871885693073273,0.8399999737739563,0.5459632277488708,0.22622781666119893,0.9077333,0.73162264,relu,sigmoid,40,0.25,130,normal,60,45,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
130,0.3832649041414261,0.8384000062942505,0.547150731086731,0.2945427726507187,0.8821333,0.63967544,relu,sigmoid,40,0.25,130,normal,60,15,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
130,0.3886813569068909,0.8416000008583069,0.5176540017127991,0.2801626560091972,0.8869333,0.67585874,relu,sigmoid,45,0.3,130,normal,72,45,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
120,0.39524426162242887,0.8384000062942505,0.5488203167915344,0.274571660955747,0.888,0.67500424,relu,sigmoid,50,0.15,120,normal,64,20,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
115,0.4195597946643829,0.8407999873161316,0.4940471053123474,0.26318599164485934,0.8882667,0.6813337,relu,sigmoid,60,0.15,115,normal,68,25,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
110,0.4371819673776627,0.8295999765396118,0.5368503332138062,0.24493815330664317,0.8952,0.6878354,relu,sigmoid,40,0.1,110,normal,72,20,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
125,0.44494410514831545,0.8375999927520752,0.5411020517349243,0.24929877837498982,0.8968,0.69634,relu,sigmoid,50,0.3,125,normal,68,50,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
125,0.6103426444530488,0.8240000009536743,0.5411276817321777,0.16115062788128853,0.9376,0.8320647,relu,sigmoid,50,0.15,125,normal,76,45,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
105,0.41894558155536654,0.8288000226020813,0.5263264775276184,0.23648960544665654,0.8984,0.7158394,relu,sigmoid,55,0.2,105,normal,60,55,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
100,0.3962248708605766,0.8392000198364258,0.5262631177902222,0.28117271745204925,0.8864,0.65718627,relu,sigmoid,40,0.2,100,normal,76,15,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
105,0.4205807141661644,0.823199987411499,0.5094119906425476,0.24556756141781808,0.8973333,0.7050352,relu,sigmoid,45,0.1,105,normal,64,55,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
100,0.4063265259861946,0.8447999954223633,0.5440977215766907,0.24880348036686578,0.89573336,0.70473397,relu,sigmoid,55,0.15,100,normal,76,35,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
120,0.3829483857154846,0.8432000279426575,0.5402427911758423,0.2632130448818207,0.8941333,0.6947757,relu,sigmoid,60,0.15,120,normal,76,60,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
110,0.469752200961113,0.8295999765396118,0.507893443107605,0.2141942632496357,0.91573334,0.77012026,relu,sigmoid,45,0.15,110,normal,60,60,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
105,0.37872313904762267,0.8271999955177307,0.5222163200378418,0.28285151833295824,0.8818667,0.6357929,relu,sigmoid,55,0.1,105,normal,60,45,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
105,0.3821977543830872,0.8399999737739563,0.5404013991355896,0.28770350074768064,0.8821333,0.6380899,relu,sigmoid,60,0.25,105,normal,64,15,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
110,0.6025842850208283,0.8216000199317932,0.5349917411804199,0.16858162277936936,0.93013334,0.80539656,relu,sigmoid,40,0.25,110,normal,72,60,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
100,0.3778490886688232,0.848800003528595,0.5491603016853333,0.2964524793624878,0.88453335,0.66199726,relu,sigmoid,40,0.3,100,normal,64,15,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
120,0.4425744702219963,0.8184000253677368,0.5303548574447632,0.2403070817887783,0.9037333,0.7249534,relu,sigmoid,55,0.1,120,normal,60,45,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
115,0.3862152975797653,0.8456000089645386,0.5582559704780579,0.26860536595185597,0.8928,0.67938024,relu,sigmoid,50,0.1,115,normal,72,10,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
120,0.5276138348579407,0.8240000009536743,0.5354290008544922,0.19536784648895264,0.9224,0.78039354,relu,sigmoid,60,0.2,120,normal,72,35,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
105,0.4787447599768639,0.823199987411499,0.5333631634712219,0.20161401095986367,0.91786665,0.76104265,relu,sigmoid,45,0.1,105,normal,76,55,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
105,0.461983572602272,0.8327999711036682,0.5409682989120483,0.22395738687117894,0.9066667,0.71639574,relu,sigmoid,55,0.25,105,normal,60,35,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
110,0.5253052325248718,0.8288000226020813,0.541043758392334,0.17724667882919312,0.9272,0.79500765,relu,sigmoid,60,0.1,110,normal,72,35,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
120,0.5005814290046692,0.8119999766349792,0.5260041356086731,0.1960668604373932,0.9221333,0.77883273,relu,sigmoid,60,0.1,120,normal,60,40,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
110,0.38537507236003876,0.8464000225067139,0.557650625705719,0.2864608407020569,0.8864,0.66227233,relu,sigmoid,50,0.3,110,normal,72,15,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
120,0.4638268224596977,0.8159999847412109,0.5037196278572083,0.22900303983688355,0.90613335,0.72926533,relu,sigmoid,45,0.1,120,normal,68,40,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
130,0.38563932085037234,0.8295999765396118,0.5478909611701965,0.2797045361995697,0.88853335,0.66346717,relu,sigmoid,40,0.25,130,normal,68,40,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
125,0.37613093090057376,0.8335999846458435,0.523638129234314,0.29386701464653014,0.8824,0.64540505,relu,sigmoid,60,0.1,125,normal,68,15,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
115,0.4125339108705521,0.8367999792098999,0.5414316654205322,0.2515993721286456,0.8976,0.7029783,relu,sigmoid,50,0.15,115,normal,72,20,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
100,0.37354280781745913,0.8367999792098999,0.5379700660705566,0.2986284128030141,0.8792,0.63637537,relu,sigmoid,40,0.15,100,normal,72,15,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
120,0.5954788461327553,0.8167999982833862,0.5211037993431091,0.1630075349211693,0.9376,0.8247287,relu,sigmoid,45,0.15,120,normal,68,40,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
100,0.3865810110569,0.8375999927520752,0.5100321173667908,0.28398172235488894,0.88773334,0.6663465,relu,sigmoid,45,0.3,100,normal,68,15,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
120,0.5060713901519776,0.8256000280380249,0.5385375022888184,0.21701959359645845,0.9136,0.75322706,relu,sigmoid,60,0.1,120,normal,72,10,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
100,0.3989579803943634,0.8352000117301941,0.5046378374099731,0.27628351986408234,0.8872,0.6701735,relu,sigmoid,60,0.15,100,normal,60,30,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
100,0.3804094638824463,0.848800003528595,0.545009434223175,0.28955638432502745,0.888,0.6581146,relu,sigmoid,60,0.25,100,normal,68,15,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.4230393866300583,0.8335999846458435,0.5466137528419495,0.23995365098118782,0.90426666,0.7176086,relu,sigmoid,45,0.2,100,normal,68,50,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
110,0.6154062390327454,0.8176000118255615,0.5286946296691895,0.16763823449611664,0.9325333,0.81366783,relu,sigmoid,50,0.2,110,normal,76,45,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
130,0.38995689845085146,0.8392000198364258,0.5161375999450684,0.2722290753126144,0.89066666,0.6778976,relu,sigmoid,60,0.1,130,normal,60,55,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
100,0.4072998052835464,0.8352000117301941,0.5575305819511414,0.2545406925678253,0.8936,0.69105184,relu,sigmoid,50,0.2,100,normal,68,35,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
100,0.399685466170311,0.8360000252723694,0.5303649306297302,0.28864195410410565,0.8848,0.6444969,relu,sigmoid,40,0.25,100,normal,68,10,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
110,0.4268319535255432,0.8424000144004822,0.5357605814933777,0.24000714337825776,0.9005333,0.7210916,relu,sigmoid,60,0.25,110,normal,64,55,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
105,0.4193399415016174,0.8407999873161316,0.5199595093727112,0.26593623983860015,0.88053334,0.6190707,relu,sigmoid,45,0.2,105,normal,68,10,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
110,0.39551307272911074,0.8295999765396118,0.539842963218689,0.28317243460814157,0.8810667,0.64037365,relu,sigmoid,40,0.1,110,normal,76,15,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
120,0.41045106583833696,0.8424000144004822,0.5198395848274231,0.2452834860086441,0.89813334,0.7093367,relu,sigmoid,45,0.15,120,normal,60,25,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
115,0.5508961980342865,0.8240000009536743,0.53020840883255,0.18240334465106328,0.92773336,0.79040456,relu,sigmoid,40,0.15,115,normal,64,40,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
100,0.5148887857198715,0.8223999738693237,0.5126591920852661,0.19934720945358275,0.9152,0.74982554,relu,sigmoid,55,0.1,100,normal,76,25,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
130,0.434708354473114,0.8303999900817871,0.5132194757461548,0.24707445390025776,0.9,0.70816267,relu,sigmoid,55,0.25,130,normal,64,55,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
