round_epochs,loss,acc,f1score,val_loss,val_acc,val_f1score,activation1,activation2,batch_size,dropout,epochs,kernel_initializer,layer1_units,layer2_units,layer3_units,losses,lr,optimizer,use_bias
116,0.32525756800174715,0.86773336,0.60007805,0.363496915102005,0.848,0.5401733,relu,sigmoid,35,0.5,116,normal,35,20,20,binary_crossentropy,0.225,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.3788458502292633,0.8458667,0.50895077,0.4129689812660217,0.8256,0.4073842,relu,sigmoid,50,0.0,100,normal,47,32,26,binary_crossentropy,0.15,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
120,0.29383697322010993,0.88266665,0.6560768,0.35801009273529055,0.8576,0.5661447,relu,sigmoid,35,0.25,120,normal,62,20,26,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
108,0.32608093512058256,0.8645333,0.58422315,0.3617696365714073,0.8544,0.53795993,relu,sigmoid,45,0.375,108,normal,53,20,29,binary_crossentropy,0.225,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
128,0.310722358584404,0.8768,0.6335908,0.3671688138246536,0.8496,0.5409786,relu,sigmoid,40,0.5,128,normal,47,29,29,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
124,0.31721369189023974,0.87013334,0.6133847,0.35576910293102265,0.8576,0.5431584,relu,sigmoid,45,0.5,124,normal,62,32,29,binary_crossentropy,0.15,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
120,0.32056414465109506,0.8757333,0.62909234,0.355482177734375,0.8488,0.50438136,relu,sigmoid,50,0.5,120,normal,44,26,26,binary_crossentropy,0.225,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
112,0.2924259155988693,0.8821333,0.65986836,0.3659065639972687,0.8472,0.52255785,relu,sigmoid,50,0.25,112,normal,56,32,26,binary_crossentropy,0.3,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
116,0.3222919414838155,0.8725333,0.60677487,0.35777719938755037,0.8488,0.51891917,relu,sigmoid,40,0.375,116,normal,35,20,26,binary_crossentropy,0.3,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
112,0.3299332332611084,0.8664,0.59565663,0.36569073879718783,0.8536,0.5244225,relu,sigmoid,40,0.0,112,normal,59,29,20,binary_crossentropy,0.15,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
120,0.2858967619140943,0.8861333,0.6525688,0.36798737514019014,0.8552,0.52562594,relu,sigmoid,35,0.0,120,normal,59,26,23,binary_crossentropy,0.275,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
128,0.328347381234169,0.8738667,0.6442372,0.36797032618522646,0.8536,0.5407361,relu,sigmoid,60,0.5,128,normal,53,23,20,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
108,0.3044715104897817,0.8717333,0.62702346,0.35664147055149076,0.8544,0.5498893,relu,sigmoid,40,0.0,108,normal,53,20,23,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
124,0.2951223279635111,0.87733334,0.6442848,0.36403351497650144,0.844,0.54173183,relu,sigmoid,40,0.25,124,normal,62,23,23,binary_crossentropy,0.275,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
120,0.30514105927944185,0.87413335,0.6310647,0.3527622001171112,0.8592,0.5450324,relu,sigmoid,45,0.25,120,normal,38,32,29,binary_crossentropy,0.275,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
120,0.2928250193595886,0.876,0.62902683,0.35524963760375977,0.852,0.53495413,relu,sigmoid,45,0.0,120,normal,50,26,23,binary_crossentropy,0.225,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
120,0.2965620314180851,0.8757333,0.64192194,0.35961128276586535,0.852,0.56678224,relu,sigmoid,45,0.0,120,normal,47,32,20,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
116,0.31459983154137927,0.87226665,0.60522354,0.36171122920513155,0.8528,0.52504635,relu,sigmoid,40,0.375,116,normal,35,23,23,binary_crossentropy,0.3,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
128,0.3127484902342161,0.88346666,0.6485783,0.37762934345006943,0.8392,0.524935,relu,sigmoid,35,0.5,128,normal,44,23,20,binary_crossentropy,0.3,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
112,0.3308087230324745,0.8688,0.60821474,0.35611480271816254,0.8592,0.5426619,relu,sigmoid,45,0.5,112,normal,41,32,23,binary_crossentropy,0.275,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
104,0.3323721454143524,0.8666667,0.6132696,0.3647473225593567,0.8496,0.5135089,relu,sigmoid,60,0.5,104,normal,44,29,23,binary_crossentropy,0.3,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
120,0.31495397476355236,0.86586666,0.6051011,0.3658875926733017,0.8512,0.5111617,relu,sigmoid,40,0.25,120,normal,47,23,26,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
104,0.30718562881151834,0.8744,0.6202456,0.3545630338191986,0.852,0.5486502,relu,sigmoid,55,0.0,104,normal,44,29,23,binary_crossentropy,0.225,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
112,0.30391329766313235,0.87626666,0.6348652,0.3599049298167229,0.8464,0.5266634,relu,sigmoid,55,0.375,112,normal,44,26,23,binary_crossentropy,0.3,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
128,0.34599499066670736,0.8570667,0.5522799,0.3858404791355133,0.8464,0.49348944,relu,sigmoid,50,0.0,128,normal,35,32,23,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.3541903165976206,0.8552,0.54230344,0.3947414553165436,0.8352,0.47536606,relu,sigmoid,50,0.0,100,normal,41,32,20,binary_crossentropy,0.15,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
116,0.32659086275100707,0.8656,0.6000697,0.3500296185016632,0.856,0.5614152,relu,sigmoid,60,0.5,116,normal,41,32,20,binary_crossentropy,0.225,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
124,0.3010647908449173,0.88,0.64656186,0.35728264379501345,0.8496,0.5408878,relu,sigmoid,45,0.375,124,normal,56,32,29,binary_crossentropy,0.275,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
116,0.3010148195425669,0.8768,0.63278645,0.3651317083835602,0.8488,0.5685332,relu,sigmoid,50,0.0,116,normal,41,32,20,binary_crossentropy,0.275,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
100,0.3455435276428858,0.8672,0.60331655,0.36510637003183366,0.856,0.5607186,relu,sigmoid,35,0.5,100,normal,62,23,20,binary_crossentropy,0.15,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
108,0.32454655435681345,0.87013334,0.5987453,0.3598492639660835,0.8584,0.5598431,relu,sigmoid,45,0.25,108,normal,47,26,26,binary_crossentropy,0.225,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
124,0.3106367313861847,0.87333333,0.62488055,0.3566507668495178,0.8528,0.5461626,relu,sigmoid,60,0.25,124,normal,35,20,26,binary_crossentropy,0.275,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
100,0.3020271068414052,0.87866664,0.6368894,0.358440887093544,0.8576,0.5487253,relu,sigmoid,40,0.25,100,normal,44,32,20,binary_crossentropy,0.275,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
120,0.3322189672787984,0.86,0.54939723,0.3722913074493408,0.8544,0.4995752,relu,sigmoid,35,0.0,120,normal,47,20,20,binary_crossentropy,0.15,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.37898275909821194,0.8437333,0.49877632,0.3885513508915901,0.8464,0.46745533,relu,sigmoid,55,0.5,100,normal,47,29,20,binary_crossentropy,0.15,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
120,0.39497947245836257,0.8437333,0.48548275,0.4198339726924896,0.8232,0.370084,relu,sigmoid,55,0.375,120,normal,47,20,29,binary_crossentropy,0.2,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
120,0.3076236061453819,0.87093335,0.620329,0.3663842769265175,0.8472,0.5073661,relu,sigmoid,45,0.125,120,normal,38,26,29,binary_crossentropy,0.275,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
120,0.2819157576560974,0.8861333,0.668351,0.36163289260864256,0.8552,0.53278947,relu,sigmoid,40,0.125,120,normal,56,29,23,binary_crossentropy,0.3,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
124,0.3059086322784424,0.8717333,0.62726855,0.36626006186008453,0.848,0.54843175,relu,sigmoid,50,0.125,124,normal,53,29,29,binary_crossentropy,0.225,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
124,0.29995227297147115,0.8789333,0.64115405,0.3611140496730804,0.8528,0.5391902,relu,sigmoid,40,0.125,124,normal,50,32,23,binary_crossentropy,0.225,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
116,0.2996615165472031,0.8770667,0.64832395,0.36139991092681883,0.8504,0.53150135,relu,sigmoid,60,0.25,116,normal,59,32,23,binary_crossentropy,0.3,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
128,0.3748960642814636,0.8536,0.53015596,0.40902095222473145,0.8328,0.42500046,relu,sigmoid,60,0.25,128,normal,35,29,20,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
124,0.29326402747631075,0.8789333,0.62529224,0.36025579130649565,0.8568,0.5640045,relu,sigmoid,35,0.125,124,normal,56,20,26,binary_crossentropy,0.275,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
112,0.30931092143058775,0.8776,0.64176816,0.35579067993164065,0.86,0.55102664,relu,sigmoid,60,0.375,112,normal,38,29,20,binary_crossentropy,0.3,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
104,0.2898480378985405,0.8829333,0.6614397,0.3681901323199272,0.8432,0.4963708,relu,sigmoid,45,0.125,104,normal,62,20,20,binary_crossentropy,0.3,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
108,0.28674307552973427,0.88346666,0.6572643,0.3672247672080994,0.8424,0.541207,relu,sigmoid,40,0.25,108,normal,56,29,26,binary_crossentropy,0.275,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
108,0.3251026701927185,0.8672,0.5965797,0.35100023686885834,0.8584,0.5709997,relu,sigmoid,50,0.5,108,normal,47,29,26,binary_crossentropy,0.225,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
100,0.3824921272397041,0.84933335,0.50720716,0.41421466499567033,0.8304,0.37772587,relu,sigmoid,45,0.25,100,normal,44,29,26,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
120,0.3273156918287277,0.8656,0.6015127,0.35932354736328126,0.8568,0.5376269,relu,sigmoid,60,0.375,120,normal,53,29,23,binary_crossentropy,0.15,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.3312561273574829,0.864,0.5926049,0.3629869592189789,0.8456,0.5158789,relu,sigmoid,50,0.375,100,normal,35,20,23,binary_crossentropy,0.275,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
116,0.34772080719470977,0.8594667,0.5672334,0.3935258734226227,0.84,0.466077,relu,sigmoid,50,0.25,116,normal,44,26,26,binary_crossentropy,0.25,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
124,0.30851449793577196,0.876,0.64689255,0.356338174700737,0.8512,0.56253064,relu,sigmoid,45,0.125,124,normal,44,23,29,binary_crossentropy,0.225,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
112,0.3382027329603831,0.8621333,0.5916275,0.3624366931915283,0.856,0.52833515,relu,sigmoid,40,0.375,112,normal,53,20,29,binary_crossentropy,0.15,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
