round_epochs,loss,acc,f1score,val_loss,val_acc,val_f1score,activation1,activation2,batch_size,dropout,epochs,kernel_initializer,layer1_units,layer2_units,layer3_units,losses,lr,optimizer,use_bias
136,0.05110964788496494,0.8576,0.52428806,0.056504314184188845,0.8392,0.4893629,<function relu at 0x0000019F2296F168>,<function sigmoid at 0x0000019F2296F4C8>,30,0.08,136,uniform,65,25,29,logcosh,0.1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
148,0.08431284415721893,0.9565333,0.880175,1.5909769263267517,0.8216,0.5124234,<function relu at 0x0000019F2296F168>,<function sigmoid at 0x0000019F2296F4C8>,60,0.4,148,normal,92,25,29,binary_crossentropy,5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,False
130,0.31129593145847323,0.8717333,0.6099978,0.36090201562643054,0.8528,0.5279397,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,45,0.16,130,uniform,83,35,26,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
112,0.32062373840808867,0.8666667,0.5919184,0.3475050436258316,0.8568,0.5577885,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,65,0.4,112,normal,56,40,23,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
112,0.024203089934463302,0.94,0.82809424,0.06084192764759064,0.844,0.5418962,<function relu at 0x0000019F2296F168>,<function sigmoid at 0x0000019F2296F4C8>,40,0.4,112,normal,83,45,20,logcosh,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,False
142,0.061665084712207316,0.828,0.37077048,0.06034328919649124,0.8288,0.35674682,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,65,0.32,142,uniform,47,25,35,logcosh,0.1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
148,0.18161871480941771,0.9176,0.7556955,0.9811367764472961,0.8368,0.5012455,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,40,0.4,148,uniform,65,50,20,binary_crossentropy,5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
118,0.022382340481163315,0.94453335,0.8443349,0.06305118548776954,0.84,0.58448076,<function relu at 0x0000019F2296F168>,<function sigmoid at 0x0000019F2296F4C8>,35,0.4,118,uniform,38,50,32,logcosh,1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
130,0.04481931948661804,0.8714667,0.6114871,0.04863058905303478,0.8536,0.5453967,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,65,0.0,130,uniform,38,20,35,logcosh,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,False
124,0.044554361735781034,0.87546664,0.6195829,0.048731936022639276,0.86,0.55607814,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,55,0.24,124,uniform,47,25,23,logcosh,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
100,0.14734219493468603,0.9357333,0.81932205,0.9322387229204178,0.84,0.508559,<function relu at 0x0000019F2296F168>,<function sigmoid at 0x0000019F2296F4C8>,65,0.0,100,normal,38,30,23,binary_crossentropy,5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
118,0.10260364671299856,0.96533334,0.9080841,1.532433530688286,0.8176,0.5293544,<function relu at 0x0000019F2296F168>,<function sigmoid at 0x0000019F2296F4C8>,55,0.08,118,normal,56,50,29,binary_crossentropy,5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
136,0.21336121025681495,0.9170667,0.7480149,0.467423023045063,0.8368,0.5390104,<function relu at 0x0000019F2296F168>,<function sigmoid at 0x0000019F2296F4C8>,35,0.4,136,normal,47,25,23,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
130,0.02676215372607112,0.93413335,0.8073642,0.05813460636138916,0.8448,0.5424576,<function relu at 0x0000019F2296F168>,<function sigmoid at 0x0000019F2296F4C8>,40,0.08,130,normal,83,35,35,logcosh,0.5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
142,0.31771784953276316,0.8693333,0.58903223,0.3522966250181198,0.848,0.5064643,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,35,0.4,142,uniform,92,20,29,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,False
142,0.046069442455967266,0.872,0.61613137,0.05163051795214415,0.848,0.5373352,<function relu at 0x0000019F2296F168>,<function sigmoid at 0x0000019F2296F4C8>,55,0.4,142,normal,74,35,29,logcosh,0.1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
112,0.043737401753664015,0.87546664,0.6127573,0.049118913441896436,0.8536,0.5310249,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,45,0.08,112,uniform,92,55,38,logcosh,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
118,0.1803464916050434,0.9245333,0.76697534,1.2207959567010402,0.8488,0.50979745,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,30,0.16,118,uniform,74,50,23,binary_crossentropy,5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
148,0.02957622144650668,0.92693335,0.80120873,0.06658945900201797,0.8344,0.505047,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,40,0.0,148,normal,65,50,29,logcosh,5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
